id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R01333,25,5,1,0,11.0,13,2,30266.76,1690.83,1
R01339,23,5,1,1,11.0,12,4,36294.41,1702.77,1
R01340,37,4,1,3,11.0,12,2,85464.0,4173.78,1
R01342,22,5,1,0,11.0,12,4,41898.78,2014.3,1
R01343,34,4,1,3,11.0,12,4,22731.71,2558.61,1
R01345,27,1,1,2,11.0,12,4,62456.35,2362.42,1
R01346,22,5,1,0,11.0,13,4,65101.82,2486.62,1
R01350,18,5,2,0,11.0,12,4,22121.8,1047.54,1
R01351,22,5,1,0,11.0,13,4,32394.54,1708.12,1
R01357,24,5,2,0,11.0,12,4,15132.9,1137.65,1
R01364,62,5,1,0,11.0,11,2,26458.4,6834.65,1
R01365,31,5,2,6,11.0,12,4,10064.63,3025.34,1
R01367,33,5,1,1,11.0,11,4,39106.23,8092.33,1
R01368,44,5,1,0,11.0,12,4,74701.19,12186.13,1
R01376,21,5,1,1,11.0,12,1,110035.08,15239.07,1
R01379,25,5,1,0,11.0,13,2,35307.16,11067.23,1
R01381,28,5,1,2,11.0,11,4,95237.47,19218.05,1
R01387,29,1,1,3,11.0,12,4,65455.71,52995.72,1
R01389,54,5,1,0,11.0,12,4,34636.61,13875.62,1
R01391,62,5,1,0,11.0,12,2,50399.07,4661.72,1
R01396,49,5,2,0,11.0,12,4,30189.73,5490.01,1
R01412,27,1,1,1,11.0,12,4,58072.2,8174.51,1
R01419,24,5,1,0,11.0,13,4,32418.25,5486.71,1
R01421,18,5,1,0,11.0,13,6,5167.81,766.22,1
R01424,65,3,1,0,11.0,12,4,30667.16,4883.9,1
R01428,53,5,1,0,11.0,12,1,74965.98,8162.23,1
R01430,22,5,1,0,11.0,13,6,1017.88,602.55,1
R01434,49,5,1,0,11.0,13,4,45185.5,3734.8,1
R01435,37,1,1,2,11.0,12,4,27443.5,1860.51,1
R01436,55,3,1,0,11.0,11,4,4279.02,2626.8,1
R01437,32,5,1,0,11.0,13,2,155262.53,14376.42,1
R01438,21,5,1,0,11.0,12,4,45301.66,2066.47,1
R01440,46,5,1,0,11.0,12,4,57963.79,2480.47,1
R01442,45,5,1,0,11.0,13,2,29132.59,1331.26,1
R01443,52,3,1,0,11.0,10,4,37532.35,6359.21,1
R01446,29,5,1,0,11.0,13,4,37066.7,2352.1,1
R01449,34,5,1,0,11.0,13,4,35827.07,3649.45,1
R01450,36,1,1,2,11.0,12,4,19666.77,2656.17,1
R01451,22,5,1,0,11.0,13,4,1266.08,1818.74,1
R01453,48,5,1,0,11.0,12,4,30140.5,4412.61,1
R01459,24,5,1,0,10.0,13,1,60182.0,13802.79,1
R01460,53,3,1,0,10.0,12,1,70276.98,7069.38,1
R01461,19,5,1,0,10.0,13,4,23489.49,5316.75,1
R01463,28,5,1,0,10.0,15,4,35591.65,8105.37,1
R01464,42,5,1,0,10.0,13,4,2327.62,3560.28,1
R01468,75,3,1,0,10.0,12,2,64089.75,7324.61,1
R01470,50,3,1,0,10.0,12,5,34399.03,4903.93,1
R01471,24,5,1,0,10.0,12,4,20481.91,6012.65,1
R01478,57,2,1,0,10.0,11,4,32163.99,7099.74,1
R01480,34,4,2,0,10.0,15,4,29003.66,7662.42,1
R01482,52,4,1,0,10.0,12,2,17145.48,2394.82,1
R01485,23,5,1,1,10.0,13,4,44670.67,12172.96,1
R01488,82,3,1,0,10.0,13,2,42017.46,14709.35,1
R01491,52,1,1,2,10.0,12,4,31280.83,7088.99,1
R01493,51,5,2,2,10.0,11,4,70236.98,7770.84,1
R01498,58,1,1,0,10.0,10,4,20964.48,4387.33,1
R01502,30,1,1,2,10.0,14,4,159615.04,21374.53,1
R01505,31,1,1,2,10.0,11,4,28816.87,8494.13,1
R01506,44,1,1,0,10.0,10,4,51826.68,7998.6,1
R01507,26,1,1,3,10.0,12,4,26426.69,7099.25,1
R01510,18,5,1,0,10.0,12,4,16854.44,4518.28,1
R01515,38,3,1,0,10.0,12,4,83301.5,7815.89,1
R01518,24,5,1,0,10.0,12,4,30094.59,5275.06,1
R01522,69,3,1,2,10.0,10,4,165526.11,11322.71,1
R01523,30,5,1,2,10.0,14,1,73282.31,11034.72,1
R01525,30,5,2,0,10.0,15,4,40453.08,6254.97,1
R01527,67,5,2,0,10.0,12,1,22527.23,6852.53,1
R01532,33,1,1,1,10.0,12,4,31721.27,4417.44,1
R01533,53,5,2,2,10.0,14,4,12478.13,6438.44,1
R01536,45,5,1,0,10.0,12,4,10204.48,1188.38,1
R01543,38,5,1,0,10.0,16,4,34510.35,3273.11,1
R01550,65,2,2,0,10.0,12,4,12152.93,3359.94,1
R01553,70,3,1,0,10.0,12,4,48946.06,23527.45,1
R01554,25,5,1,0,10.0,12,1,53163.01,2855.02,1
R01558,35,1,1,2,10.0,11,4,42360.19,9434.89,1
R01565,57,5,1,0,10.0,15,4,17038.52,3087.35,1
R01568,59,5,1,0,10.0,12,1,23920.02,2931.08,1
R01579,45,4,2,0,10.0,15,4,96286.85,8343.47,1
R01582,54,3,1,0,10.0,12,4,15075.49,2404.58,1
R01587,57,5,1,0,10.0,12,2,28998.31,1703.24,1
R01591,51,1,1,2,10.0,11,4,62120.63,3127.01,1
R01592,58,5,1,0,10.0,12,4,62163.31,2519.67,1
R01597,63,5,1,0,10.0,15,4,34134.41,1502.49,1
R01599,48,5,1,0,10.0,13,2,23229.55,2679.2,1
R01601,20,5,2,0,10.0,12,1,125797.71,5985.98,1
R01605,28,5,2,2,10.0,12,4,13409.96,1161.11,1
R01607,49,1,1,0,10.0,13,4,78966.16,3309.14,1
R01612,38,5,2,2,10.0,14,4,15185.06,3353.33,1
R01615,48,5,1,0,10.0,12,4,13863.8,875.9,1
R01617,33,5,1,2,10.0,11,4,11508.29,1725.0,1
R01618,54,5,1,1,10.0,13,1,24198.32,3475.83,1
R01620,28,5,1,0,10.0,15,4,40993.33,2663.83,1
R01622,21,5,1,0,10.0,13,4,23267.5,1424.73,1
R01623,61,1,1,0,10.0,12,4,72120.22,2102.81,1
R01625,56,3,1,0,10.0,11,4,66687.73,3583.22,1
R01629,39,5,1,0,10.0,12,4,60156.48,2245.64,1
R01643,32,4,1,0,10.0,12,4,55320.52,8052.45,1
R01644,23,5,2,0,10.0,15,4,29779.5,9368.87,1
R01647,47,1,1,3,10.0,10,4,30082.23,7129.98,1
R01648,46,5,2,3,10.0,14,1,130156.03,8660.28,1
R01649,61,5,1,0,10.0,16,4,27978.39,10679.41,1
R01653,28,5,2,0,10.0,12,4,18570.43,6496.46,1
R01655,55,3,1,0,10.0,13,4,9486.23,5501.67,1
R01661,33,5,1,3,10.0,12,4,29006.82,10844.23,1
R01664,26,5,1,0,10.0,16,4,25321.6,5619.91,1
R01666,59,1,1,0,10.0,10,4,138483.1,19442.78,1
R01673,35,5,1,0,10.0,12,4,16785.75,3961.66,1
R01677,21,5,2,0,10.0,12,4,4552.19,5695.32,1
R01679,23,5,1,0,10.0,12,4,9998.44,2141.35,1
R01682,20,5,1,0,10.0,13,4,15075.84,2678.98,1
R01683,21,5,1,0,10.0,13,4,11239.73,4550.13,1
R01689,26,1,1,0,10.0,13,4,40249.83,8094.41,1
R01691,21,5,1,0,10.0,13,4,11021.58,4355.2,1
R01693,62,1,1,0,10.0,10,4,47977.11,6907.01,1
R01700,34,5,1,0,10.0,12,4,18716.71,3938.44,1
R01701,21,5,1,0,10.0,13,4,6028.96,5255.73,1
R01703,20,5,2,0,10.0,12,4,11230.08,2424.89,1
R01705,36,3,1,0,10.0,11,4,24065.64,5380.61,1
R01711,40,1,1,3,10.0,11,4,86284.31,7535.44,1
R01715,25,5,1,0,10.0,13,4,12247.9,2542.85,1
R01716,42,5,1,0,10.0,15,4,45334.43,3867.66,1
R01726,53,5,2,5,10.0,14,4,44240.96,5481.42,1
R01727,64,1,1,0,10.0,11,4,16474.96,4880.02,1
R01728,65,1,1,0,10.0,12,4,31679.93,4046.34,1
R01729,48,5,1,0,10.0,12,4,19309.52,3498.4,1
R01731,31,5,1,0,10.0,12,4,69627.3,11674.65,1
R01741,36,5,1,0,10.0,15,4,55388.06,6374.1,1
R01745,24,5,1,0,10.0,13,4,28159.34,3476.55,1
R01746,49,2,2,0,10.0,12,4,29007.94,4045.34,1
R01747,48,5,1,0,10.0,12,1,67675.8,31379.58,1
R01752,18,5,1,0,10.0,12,6,6525.75,1351.07,1
R01753,19,5,1,0,10.0,13,5,12069.03,3895.83,1
R01754,23,5,2,0,10.0,12,4,30286.3,5261.64,1
R01756,41,5,2,0,10.0,11,4,39287.46,6200.21,1
R01758,35,1,1,2,10.0,12,4,41496.43,4958.45,1
R01762,27,1,1,0,10.0,13,4,36886.85,4340.9,1
R01765,27,1,1,1,10.0,12,4,24748.27,4500.93,1
R01767,21,5,2,0,10.0,11,5,32337.74,2778.92,1
R01768,37,5,2,0,10.0,14,4,1259.03,2299.82,1
R01770,80,2,1,0,10.0,12,1,15813.29,1107.41,1
R01772,56,3,1,0,10.0,12,1,37612.09,3182.49,1
R01774,48,3,1,0,10.0,13,4,44207.89,3780.31,1
R01776,57,3,1,0,10.0,12,2,81399.27,4801.96,1
R01778,20,5,1,0,10.0,12,4,35314.03,2598.74,1
R01783,58,1,1,0,10.0,13,4,74716.92,2283.75,1
R01784,39,1,1,1,10.0,13,4,30911.63,2613.49,1
R01786,28,5,2,0,10.0,15,4,109222.77,3989.42,1
R01795,30,5,1,0,10.0,15,4,45016.87,2173.47,1
R01802,61,5,1,0,10.0,12,2,23333.29,1131.01,1
R01806,21,5,1,0,10.0,12,4,12029.97,810.74,1
R01808,61,3,1,0,10.0,12,4,18927.52,1283.04,1
R01809,55,5,2,0,10.0,14,4,15980.46,1551.17,1
R01814,35,5,1,2,10.0,11,4,29645.45,3061.86,1
R01817,60,5,2,0,10.0,16,1,36255.63,2693.12,1
R01824,55,1,1,0,10.0,12,4,55699.19,6378.81,1
R01828,26,5,1,0,10.0,14,4,39189.04,4150.43,1
R01830,24,5,1,0,10.0,15,4,14058.07,5759.95,1
R01831,49,1,1,2,10.0,12,4,79124.53,15241.25,1
R01832,24,5,1,0,10.0,13,4,3385.52,3007.96,1
R01836,19,5,2,0,10.0,12,6,2995.61,486.8,1
R01837,43,4,1,0,10.0,10,4,17196.6,6013.58,1
R01841,34,5,1,0,10.0,13,4,45166.12,12769.62,1
R01843,24,5,1,0,10.0,10,4,3115.51,4069.06,1
R01846,18,5,1,0,10.0,13,6,8570.38,1102.3,1
R01847,35,1,1,0,10.0,11,4,104143.07,14609.63,1
R01848,53,5,2,0,10.0,12,4,10037.28,2471.81,1
R01849,19,5,1,0,10.0,10,4,2505.03,1493.93,1
R01859,41,5,1,0,10.0,13,4,13366.59,3776.41,1
R01860,23,5,1,0,10.0,12,4,37047.44,4658.81,1
R01861,22,5,1,0,10.0,13,4,40420.71,4418.63,1
R01862,48,1,1,1,10.0,12,4,12077.51,7473.06,1
R01863,43,1,1,3,10.0,10,4,20430.88,7058.2,1
R01866,56,4,2,0,10.0,10,4,18147.82,5486.16,1
R01867,31,5,2,4,10.0,11,5,30635.06,4856.03,1
R01869,30,5,2,3,10.0,14,4,17615.65,5550.76,1
R01875,48,1,1,4,10.0,11,4,51340.62,10745.73,1
R01876,56,1,1,0,10.0,12,4,25084.77,11178.89,1
R01884,24,5,1,0,10.0,13,4,1556.84,3585.51,1
R01886,58,2,2,0,10.0,11,4,37327.61,5862.84,1
R01887,24,5,1,0,10.0,15,4,68372.34,9676.04,1
R01889,29,5,2,0,10.0,11,4,14749.05,4889.71,1
R01891,19,5,1,0,10.0,10,4,7035.05,3517.93,1
R01894,47,5,1,0,10.0,12,4,9868.75,3615.33,1
R01896,33,5,2,0,10.0,16,4,55368.23,10861.99,1
R01897,62,1,1,0,10.0,12,4,48947.04,12868.58,1
R01898,61,5,1,0,10.0,15,2,23724.89,3993.09,1
R01899,39,1,1,1,10.0,12,4,36205.4,7831.74,1
R01902,40,5,1,3,10.0,10,2,49789.3,8367.01,1
R01903,20,5,1,0,10.0,10,4,2908.6,1894.93,1
R01907,30,5,1,0,10.0,12,4,30474.7,20019.92,1
R01908,63,5,2,0,10.0,15,4,52153.19,5973.9,1
R01920,40,5,2,2,10.0,14,4,26041.9,2734.73,1
R01921,37,3,1,0,10.0,12,4,45205.41,6242.56,1
R01922,28,5,1,0,10.0,16,4,51466.06,4119.24,1
R01923,24,5,1,0,10.0,12,4,36807.15,3305.84,1
R01927,31,1,1,0,10.0,12,4,7614.42,2131.89,1
R01929,37,1,1,2,10.0,14,4,25450.91,5044.86,1
R01930,25,5,1,0,10.0,13,4,57637.52,6701.88,1
R01933,29,5,1,0,10.0,15,4,26184.85,1870.12,1
R01936,28,5,2,2,10.0,14,4,74520.81,10927.92,1
R01938,64,1,1,2,10.0,13,4,81421.75,7739.52,1
R01940,51,1,1,4,10.0,12,4,44010.66,7281.14,1
R01943,65,1,1,0,10.0,12,4,34163.6,4784.71,1
R01952,43,5,2,0,10.0,12,4,27382.39,3398.03,1
R01954,54,5,2,0,10.0,14,4,32880.07,5847.52,1
R01957,62,3,1,0,10.0,11,2,24344.7,3994.66,1
R01958,34,5,1,0,10.0,15,4,7327.18,4034.19,1
R01961,56,4,2,0,10.0,14,4,40431.41,5960.93,1
R01964,35,5,2,3,10.0,12,4,37130.28,4568.34,1
R01965,35,5,2,3,10.0,11,4,96879.36,6770.95,1
R01972,46,3,1,0,10.0,14,4,30344.15,2336.26,1
R01973,66,3,1,0,10.0,13,4,28978.52,2841.99,1
R01977,23,5,2,0,10.0,15,4,13364.12,1529.0,1
R01979,40,5,1,0,10.0,11,4,3108.96,1028.0,1
R01986,33,5,2,2,10.0,14,4,37457.23,2709.07,1
R01996,31,5,1,0,10.0,11,4,1545.03,1620.54,1
R02006,18,5,1,0,10.0,13,4,6869.75,629.09,1
R02010,22,5,2,0,10.0,15,4,25302.71,1394.53,1
R02011,22,5,1,0,10.0,13,4,9007.24,1128.91,1
R02020,58,5,1,1,10.0,13,2,26815.71,1877.79,1
R02023,60,3,1,0,10.0,12,2,59154.58,2774.81,1
R02024,36,1,1,2,10.0,12,4,78469.15,23626.43,1
R02027,51,5,1,0,10.0,11,4,25954.46,1361.69,1
R02032,38,5,2,0,10.0,11,4,25001.8,3608.37,1
R02034,39,4,1,1,10.0,11,2,12072.57,3512.51,1
R02036,21,5,1,0,10.0,13,4,1704.66,2098.52,1
R02037,33,5,1,0,10.0,12,4,45346.59,11064.39,1
R02041,53,5,1,0,10.0,13,1,65372.7,30753.15,1
R02044,53,5,1,1,10.0,12,4,40414.39,7258.44,1
R02045,23,5,2,0,10.0,14,4,5977.68,3638.7,1
R02048,50,5,1,0,10.0,13,4,76986.08,19414.74,1
R02053,28,5,1,0,10.0,13,4,26006.46,2393.01,1
R02055,59,3,1,0,10.0,12,1,14644.22,2752.09,1
R02059,23,5,1,0,10.0,13,2,102737.51,13749.73,1
R02061,51,5,1,0,10.0,12,4,59107.21,7628.33,1
R02063,59,1,1,2,10.0,10,4,36724.32,12316.36,1
R02068,20,5,2,0,10.0,14,1,101122.27,33526.77,1
R02069,19,5,1,2,10.0,13,1,57148.86,10510.06,1
R02072,34,5,1,0,10.0,13,4,46619.65,6485.13,1
R02077,36,1,1,2,10.0,13,4,63158.0,12955.86,1
R02082,61,1,1,0,10.0,10,4,129757.06,15505.85,1
R02085,52,5,1,0,10.0,14,4,130407.28,32368.28,1
R02088,24,5,1,0,10.0,12,4,5133.87,3532.97,1
R02093,51,1,1,2,10.0,16,4,144019.48,37310.05,1
R02094,56,4,1,0,10.0,13,4,39079.3,7259.64,1
R02099,31,5,1,0,10.0,12,4,39312.69,5413.78,1
R02100,23,5,2,2,10.0,12,4,27198.71,4616.67,1
R02104,67,5,1,0,10.0,15,2,39554.91,16015.08,1
R02109,24,5,1,0,10.0,12,4,15119.36,4139.76,1
R02111,36,5,1,0,10.0,14,4,31361.75,1514.64,1
R02112,31,5,2,0,10.0,15,4,94139.02,13077.34,1
R02114,58,5,1,0,10.0,12,4,18475.36,2540.78,1
R02117,32,1,1,0,10.0,13,4,59126.18,4366.36,1
R02128,33,5,2,0,10.0,15,4,47259.71,5260.59,1
R02131,25,5,2,0,10.0,15,4,7886.03,4766.58,1
R02132,30,5,2,0,10.0,14,4,506.64,7030.04,1
R02133,46,4,1,0,10.0,13,4,143300.44,24854.19,1
R02143,65,5,2,0,10.0,12,4,45159.34,4974.54,1
R02152,24,5,1,0,10.0,13,4,24398.97,3657.02,1
R02158,39,5,1,0,10.0,13,4,34664.89,4451.34,1
R02161,45,5,2,0,10.0,12,1,81491.4,14779.86,1
R02166,57,5,2,3,10.0,10,4,33198.95,3521.25,1
R02170,38,1,1,0,10.0,10,4,1962.17,2410.67,1
R02173,18,5,1,2,10.0,12,2,136542.59,6099.67,1
R02175,23,5,2,0,10.0,15,4,20554.22,2306.44,1
R02178,61,2,2,0,10.0,11,4,20260.1,1773.97,1
R02179,67,5,1,0,10.0,10,4,22896.19,3058.99,1
R02180,29,1,1,2,10.0,12,4,36176.52,2230.58,1
R02182,64,3,1,0,10.0,12,4,12822.85,1743.33,1
R02183,25,5,1,0,10.0,13,5,1804.84,1205.99,1
R02186,22,5,1,0,10.0,13,6,24162.76,355.6,1
R02189,28,1,1,3,10.0,12,4,24134.29,4842.44,1
R02190,42,1,1,2,10.0,16,4,219945.14,8034.54,1
R02198,39,5,1,0,10.0,12,4,52102.59,2056.34,1
R02202,40,2,2,0,10.0,11,4,1881.1,485.63,1
R02205,52,3,1,0,10.0,11,2,22339.04,1438.02,1
R02210,45,5,2,0,10.0,12,4,25964.22,2292.38,1
R02211,42,5,1,0,10.0,14,4,56510.75,1943.44,1
R02216,43,5,1,0,10.0,13,1,60581.93,3321.76,1
R02217,26,5,1,0,10.0,14,4,38395.68,1868.56,1
R02219,26,5,2,0,10.0,15,6,2377.49,4638.73,1
R02221,26,5,1,0,10.0,16,4,104618.12,5241.06,1
R02222,70,3,1,0,10.0,13,2,40914.54,1223.47,1
R02223,60,5,1,0,10.0,12,4,37017.21,2544.18,1
R02225,41,5,2,0,10.0,15,4,70335.43,3199.91,1
R02232,25,5,2,0,10.0,15,4,72435.49,3164.89,1
R02234,45,5,2,0,10.0,15,4,31523.07,4479.9,1
R02238,26,5,1,0,10.0,11,4,2860.72,1634.43,1
R02242,70,5,2,0,10.0,16,1,75420.66,4600.54,1
R02243,42,1,1,2,10.0,16,4,104738.13,4824.33,1
R02244,58,5,1,0,10.0,12,4,38632.87,3313.79,1
R02246,38,1,1,6,10.0,10,4,63550.46,15582.88,1
R02248,40,5,1,0,10.0,13,4,66649.21,7381.8,1
R02249,40,3,1,0,10.0,12,4,40017.98,9274.36,1
R02254,29,5,2,3,10.0,12,4,32207.61,6632.12,1
R02256,29,5,1,0,10.0,15,4,134272.34,10982.36,1
R02261,52,3,1,0,10.0,0,4,2862.3,1460.36,1
R02262,34,5,1,1,10.0,12,4,39209.83,4961.79,1
R02264,29,5,1,0,10.0,12,4,15249.57,2319.0,1
R02266,34,1,1,0,10.0,12,4,52040.84,3370.63,1
R02273,31,1,1,0,10.0,12,4,32458.78,2338.97,1
R02274,44,5,2,0,10.0,15,4,90029.03,3026.58,1
R02275,53,1,1,0,10.0,13,4,75297.63,12269.36,1
R02276,48,3,1,0,10.0,13,2,24310.47,5088.91,1
R02279,61,3,1,0,10.0,13,2,55072.22,4721.61,1
R02281,24,5,1,0,10.0,15,4,219923.13,17353.1,1
R02282,38,1,1,4,10.0,14,4,143472.15,8166.66,1
R02286,62,1,1,0,10.0,16,4,125173.38,8907.64,1
R02290,35,5,1,0,10.0,15,4,45403.36,2744.81,1
R02292,70,1,1,0,10.0,12,4,85317.23,2774.48,1
R02293,20,5,1,0,10.0,13,4,10482.63,3179.21,1
R02298,40,1,1,3,10.0,13,4,65725.24,27286.17,1
R02299,80,5,1,0,10.0,12,4,22800.34,3856.63,1
R02301,51,1,1,0,10.0,12,4,57309.04,7754.04,1
R02304,39,1,1,2,10.0,10,4,60199.63,10599.02,1
R02305,23,5,2,0,10.0,15,4,75067.27,7018.01,1
R02308,33,5,1,0,10.0,12,4,22180.15,3751.94,1
R02309,35,5,2,4,10.0,12,4,34999.94,7206.44,1
R02312,39,1,1,0,10.0,12,4,30103.29,1997.87,1
R02313,46,5,1,0,10.0,12,5,14865.29,1181.89,1
R02318,56,3,1,0,10.0,12,1,28237.76,2663.77,1
R02321,29,5,2,0,10.0,12,4,10205.0,1920.1,1
R02326,59,5,1,0,10.0,14,2,41793.0,8713.77,1
R02327,26,5,1,0,10.0,13,4,55213.34,11235.38,1
R02334,20,5,2,0,10.0,12,4,16004.84,13879.81,1
R02337,46,5,1,0,10.0,15,4,76850.3,24808.36,1
R02342,24,5,2,0,10.0,15,4,32278.3,7433.4,1
R02343,67,1,1,0,10.0,16,4,628948.37,87602.83,1
R02344,50,1,1,0,10.0,12,4,24642.08,6446.4,1
R02346,38,1,1,4,10.0,12,4,37059.04,11666.64,1
R02347,24,5,2,0,10.0,12,4,12374.78,5089.58,1
R02356,45,1,1,2,10.0,11,4,91529.86,16385.9,1
R02361,40,1,1,3,10.0,11,4,37361.35,9280.03,1
R02363,30,1,1,3,10.0,14,4,83060.61,14564.2,1
R02366,42,5,1,0,10.0,14,1,44293.19,9615.99,1
R02367,45,5,2,0,10.0,14,4,61733.57,8794.42,1
R02368,28,5,1,0,10.0,15,4,7054.06,4787.13,1
R02371,54,5,1,0,10.0,12,2,48366.7,8689.15,1
R02372,24,5,2,0,10.0,16,4,59129.74,13764.22,1
R02373,58,1,1,0,10.0,0,4,22427.08,5631.76,1
R02376,25,5,2,0,10.0,12,4,17842.19,4067.76,1
R02379,42,3,1,0,10.0,12,1,40242.46,6831.8,1
R02385,27,5,1,0,10.0,14,4,20133.7,4769.57,1
R02392,53,3,1,0,10.0,12,2,41905.83,5909.55,1
R02394,61,3,1,0,10.0,12,4,1643.24,9290.09,1
R02395,59,1,1,0,10.0,14,4,33132.42,9678.57,1
R02396,25,5,1,0,10.0,14,4,58194.4,5680.01,1
R02399,30,5,2,3,10.0,12,4,9714.25,3935.18,1
R02400,34,1,1,3,10.0,11,4,28185.57,8421.11,1
R02406,22,1,1,0,10.0,12,4,61490.11,11673.42,1
R02408,20,5,2,0,10.0,14,4,8599.78,15590.0,1
R02410,51,5,2,0,10.0,12,4,11118.57,1924.74,1
R02411,63,1,1,0,10.0,10,4,36830.43,4484.87,1
R02413,25,5,2,0,10.0,15,4,22083.65,1942.68,1
R02418,50,1,1,0,10.0,10,4,127323.72,21612.43,1
R02419,53,5,1,0,10.0,11,4,21619.87,4123.55,1
R02420,22,5,2,0,10.0,15,4,671.63,1824.74,1
R02422,48,1,1,0,10.0,12,4,18529.55,1898.65,1
R02427,33,5,1,0,10.0,12,4,38307.46,3225.73,1
R02429,26,5,1,0,10.0,13,4,54194.1,37922.53,1
R02431,55,5,2,0,10.0,11,4,18282.31,2302.19,1
R02433,30,4,2,0,10.0,12,4,8292.64,1245.6,1
R02434,20,5,1,1,10.0,14,2,625.49,2761.01,1
R02436,58,2,2,0,10.0,12,4,16371.36,2240.75,1
R02438,78,3,1,0,10.0,12,4,14967.0,3360.35,1
R02439,27,5,1,0,10.0,15,4,100353.23,11290.52,1
R02442,52,5,1,0,10.0,13,4,79008.25,8630.54,1
R02451,58,3,1,0,10.0,15,4,20019.61,10722.02,1
R02452,50,5,1,0,10.0,12,4,33712.49,4200.45,1
R02454,56,5,2,0,10.0,12,4,7340.8,2096.98,1
R02457,38,1,1,4,10.0,11,4,30036.46,8465.19,1
R02460,53,1,1,0,10.0,13,4,331430.55,15177.38,1
R02473,32,5,2,2,10.0,12,4,27095.0,2707.79,1
R02480,31,5,2,2,10.0,14,4,25435.34,2089.86,1
R02482,33,5,1,1,10.0,12,1,105301.0,5135.7,1
R02485,40,5,1,0,10.0,12,4,17767.37,930.66,1
R02486,25,5,2,0,10.0,14,4,11747.95,1143.4,1
R02487,32,5,1,0,10.0,15,4,81866.65,5827.82,1
R02490,25,5,1,0,10.0,13,4,28703.3,1593.36,1
R02493,26,1,1,0,10.0,13,4,25749.66,1783.44,1
R02499,42,1,1,3,10.0,10,4,51467.81,5678.04,1
R02506,19,5,2,0,10.0,11,4,25037.39,1657.41,1
R02507,39,1,1,1,10.0,12,4,60263.5,3564.58,1
R02508,29,1,1,1,10.0,12,4,25357.44,2216.6,1
R02509,49,5,1,0,10.0,12,4,50438.63,2518.45,1
R02510,58,2,2,0,10.0,11,4,35121.64,2179.86,1
R02514,40,3,1,0,10.0,13,4,168373.65,5975.5,1
R02515,29,2,1,3,10.0,11,2,37432.72,11108.31,1
R02518,25,5,1,0,10.0,13,4,11409.51,1159.69,1
R02519,72,5,2,0,10.0,10,4,576.44,716.89,1
R02525,60,3,1,0,10.0,12,2,18042.0,2849.35,1
R02529,66,3,1,0,10.0,15,4,59389.12,13334.55,1
R02530,32,5,2,5,10.0,12,4,6261.2,2997.51,1
R02531,34,1,1,2,10.0,10,4,26387.35,7987.67,1
R02533,25,5,2,0,10.0,15,4,31158.59,5804.13,1
R02536,30,5,1,0,10.0,16,5,10442.34,3080.17,1
R02539,37,5,2,2,10.0,15,4,4557.43,4347.29,1
R02541,27,5,2,0,10.0,15,4,15441.44,2308.35,1
R02543,27,5,2,0,10.0,12,4,15792.03,1085.21,1
R02546,58,5,2,0,10.0,15,4,17223.14,1514.53,1
R02549,25,5,1,0,10.0,11,4,28851.75,3229.12,1
R02550,26,5,1,0,10.0,14,1,76236.33,10744.8,1
R02551,39,5,2,3,10.0,12,4,15374.65,3627.27,1
R02552,73,1,1,0,10.0,10,4,40984.79,7384.63,1
R02555,29,5,2,0,10.0,14,4,11481.3,1788.14,1
R02556,42,1,1,1,10.0,14,4,91554.38,9749.37,1
R02557,36,5,2,2,10.0,14,4,43785.38,5014.82,1
R02559,31,5,2,0,10.0,15,4,78113.66,10901.69,1
R02560,59,1,1,0,10.0,12,4,26392.43,6481.47,1
R02561,21,5,2,0,10.0,12,4,1615.17,1795.49,1
R02562,36,1,1,2,10.0,10,4,37899.06,2917.7,1
R02563,23,5,2,0,10.0,15,4,11623.54,757.36,1
R02564,23,5,1,1,10.0,13,2,48583.32,5355.68,1
R02567,31,5,2,2,10.0,12,4,25027.77,10578.48,1
R02568,50,1,1,1,10.0,12,4,14494.85,3838.03,1
R02569,47,5,2,0,10.0,12,5,38856.29,2887.17,1
R02572,25,5,2,0,10.0,16,4,45129.81,7842.69,1
R02578,41,1,1,3,10.0,10,4,36016.84,7340.49,1
R02583,40,1,1,2,10.0,11,4,108350.54,5053.49,1
R02584,60,1,1,0,10.0,10,4,32659.44,1742.03,1
R02590,60,5,1,0,10.0,15,4,25509.9,2124.89,1
R02594,28,5,1,0,10.0,14,4,3617.32,974.84,1
R02597,29,5,1,0,10.0,12,1,109492.31,7834.33,1
R02599,24,5,1,0,10.0,11,4,10106.56,9678.49,1
R02600,23,5,2,0,10.0,15,4,24266.19,5755.66,1
R02609,27,5,1,1,10.0,12,1,55113.24,9054.43,1
R02612,34,5,2,2,10.0,12,4,21954.3,6955.26,1
R02614,78,1,1,0,10.0,12,4,64158.42,4224.69,1
R02616,45,1,1,0,10.0,10,4,5413.51,3958.75,1
R02617,24,5,1,0,10.0,12,2,55278.39,8103.71,1
R02619,42,1,1,0,10.0,13,4,40345.4,5822.57,1
R02623,59,5,1,0,10.0,13,2,80836.97,18096.98,1
R02626,23,5,1,0,10.0,13,1,51304.14,7583.71,1
R02628,48,5,1,0,10.0,16,4,106373.56,21811.82,1
R02629,43,5,1,0,10.0,12,4,19163.33,4094.35,1
R02630,35,5,2,3,10.0,12,4,31363.5,7034.32,1
