id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R05747,34,5,2,2,4.0,10,1,46115.59,12751.48,2
R05762,48,3,2,2,4.0,14,1,50829.58,4372.06,2
R05765,61,1,2,4,4.0,14,1,208631.26,7109.19,2
R05767,35,1,2,3,4.0,15,1,186071.76,4800.02,2
R05771,34,1,2,2,4.0,15,1,149446.4,7478.83,2
R05784,53,1,2,2,4.0,11,1,204376.91,33081.25,2
R05792,43,1,2,2,4.0,12,1,84310.82,4308.59,2
R05809,39,1,2,1,4.0,15,4,99380.35,13594.67,2
R05812,37,1,2,3,4.0,13,1,120808.87,25785.91,2
R05814,43,1,2,3,4.0,13,1,125759.73,20810.11,2
R05820,45,1,2,2,4.0,13,1,138454.1,23895.23,2
R05822,44,1,2,1,4.0,15,5,123227.5,22103.0,2
R05824,42,1,2,3,4.0,12,1,264833.07,31994.33,2
R05828,44,1,2,2,4.0,13,4,55824.96,13749.1,2
R05833,29,1,2,1,4.0,15,1,110672.72,10428.15,2
R05836,47,1,2,3,4.0,15,1,365769.99,30891.64,2
R05846,31,1,2,3,4.0,14,1,111293.48,7671.65,2
R05851,32,3,2,2,4.0,13,1,124958.54,4232.04,2
R05866,29,1,2,2,4.0,15,1,120630.82,5040.91,2
R05873,43,1,2,1,4.0,13,1,49579.84,8311.78,2
R05876,34,1,2,2,4.0,13,5,94139.13,3596.56,2
R05882,36,1,2,2,4.0,15,1,102304.78,7386.88,2
R05891,55,1,2,2,4.0,15,4,113244.54,16688.44,2
R05898,41,1,2,1,4.0,12,1,129974.5,7287.22,2
R05901,42,1,2,4,4.0,15,2,81612.29,22608.1,2
R05907,35,5,2,2,4.0,13,1,32117.16,34327.62,2
R05913,47,1,2,1,4.0,12,1,68577.53,10474.73,2
R05920,24,1,2,1,4.0,13,1,99616.94,9486.74,2
R05930,37,1,2,2,4.0,15,1,86756.14,9486.06,2
R05933,45,1,2,4,4.0,11,1,111583.2,14600.85,2
R05938,32,1,2,4,4.0,14,1,114168.62,14508.13,2
R05949,44,3,2,2,4.0,14,1,84739.54,5138.71,2
R05951,43,1,2,3,4.0,13,1,136436.17,3365.23,2
R05952,38,1,2,2,4.0,13,2,77401.9,3751.43,2
R05966,44,1,2,2,4.0,15,1,556118.42,12798.53,2
R05973,31,1,2,2,3.0,12,1,69219.98,9465.83,2
R05989,32,1,2,2,3.0,16,1,101396.72,18598.94,2
R05996,35,4,2,2,3.0,15,4,135040.61,20055.54,2
R05998,37,1,2,2,3.0,15,1,109081.48,13808.57,2
R06039,48,1,2,2,3.0,16,1,51099.78,9872.49,2
R06077,38,1,2,2,3.0,13,1,103364.59,10990.67,2
R06094,20,5,2,2,3.0,12,1,82732.59,19002.49,2
R06096,47,1,2,2,3.0,15,1,94918.09,8578.88,2
R06110,60,1,2,2,3.0,15,1,267452.49,28651.13,2
R06133,59,3,2,2,3.0,13,1,99408.2,4201.89,2
R06176,45,4,2,2,3.0,15,1,16487.96,4956.32,2
R06181,46,3,2,2,3.0,16,1,235375.92,9510.99,2
R06210,42,1,2,2,3.0,16,1,62815.89,19297.41,2
R06224,45,3,2,2,3.0,15,1,72557.27,12706.18,2
R06262,36,1,2,2,3.0,16,1,199773.61,10107.36,2
R06267,61,1,2,2,3.0,13,1,47740.8,3920.16,2
R06306,42,1,2,2,3.0,15,2,108038.28,11977.44,2
R06310,36,1,2,2,3.0,14,1,212733.78,16698.59,2
R06316,49,1,2,2,3.0,15,1,117274.55,9885.02,2
R06325,47,1,2,2,3.0,15,1,139030.0,15195.57,2
R06330,39,5,2,2,3.0,14,1,81052.82,4529.95,2
R06331,35,1,2,2,3.0,16,1,72896.65,4583.38,2
R06341,51,1,2,2,3.0,16,1,256081.23,10723.36,2
R06386,42,1,2,2,3.0,12,1,215386.53,7361.06,2
R06402,38,1,2,2,3.0,15,1,139798.2,7560.3,2
R06421,37,3,2,2,3.0,14,1,60314.66,14870.49,2
R06445,38,1,2,2,3.0,15,4,87784.46,14143.13,2
R06452,47,1,2,2,3.0,16,2,165875.61,22050.56,2
R06461,35,1,2,2,3.0,15,1,105304.0,10003.62,2
R06498,29,1,2,2,3.0,16,4,135347.88,20175.14,2
R06518,40,1,2,2,3.0,15,1,170290.38,15300.58,2
R06554,31,1,2,2,3.0,15,4,132014.69,14459.71,2
R06556,39,3,2,2,3.0,15,1,24465.98,5862.96,2
R06567,47,1,2,2,3.0,16,1,259386.87,13993.92,2
R06584,26,5,2,2,3.0,14,1,50014.84,1671.6,2
R06606,41,1,2,2,3.0,15,1,89448.25,6694.79,2
R06655,28,1,2,2,3.0,13,1,69529.53,3125.07,2
R06660,45,1,2,2,3.0,15,1,139309.49,6348.29,2
R06716,39,1,2,2,3.0,16,4,80184.98,22141.25,2
R06718,47,1,2,2,3.0,16,2,160731.16,38340.56,2
R06723,28,3,2,2,3.0,15,1,73762.62,15657.0,2
R06735,49,4,2,2,3.0,15,2,61481.3,10882.74,2
R06756,29,5,2,2,3.0,15,1,71377.26,7106.22,2
R06762,27,3,2,2,3.0,15,4,98134.14,12206.66,2
R06772,34,5,2,2,3.0,15,1,126102.83,11469.37,2
R06780,47,3,2,2,3.0,16,1,223080.16,21616.71,2
R06795,42,1,2,2,3.0,16,1,146493.29,35503.51,2
R06807,42,1,2,2,3.0,16,1,115259.03,14770.67,2
R06808,28,1,2,2,3.0,13,1,75295.67,6717.29,2
R06811,36,1,2,2,3.0,16,4,364872.54,18203.86,2
R06819,46,2,2,2,3.0,15,1,157510.74,8991.1,2
R06832,37,1,2,2,3.0,15,1,368417.72,14097.41,2
R06912,45,3,2,2,3.0,16,1,150277.3,7879.88,2
R06916,25,1,2,2,3.0,12,4,22001.71,579.67,2
R06930,40,1,2,2,3.0,15,1,140059.81,32757.38,2
R06933,30,1,2,2,3.0,15,1,143164.08,31757.39,2
R06940,46,3,2,2,3.0,16,1,58041.17,3241.14,2
R06941,40,3,2,2,3.0,15,4,70238.43,2802.72,2
R06945,49,1,2,2,3.0,16,4,74027.81,2516.35,2
R06965,31,1,2,2,3.0,12,1,48477.06,21511.44,2
R06972,36,3,2,2,3.0,13,1,30121.89,6356.48,2
R06975,46,5,2,2,3.0,14,1,279955.19,25138.19,2
R07002,34,1,2,2,3.0,14,1,110206.28,23883.01,2
R07022,41,1,2,2,3.0,16,4,95053.17,11832.1,2
R07033,23,1,2,2,3.0,15,1,109889.57,29136.13,2
R07039,46,1,2,2,3.0,16,2,444379.72,27244.92,2
R07049,35,1,2,2,3.0,15,1,298598.27,45767.94,2
R07056,53,1,2,2,3.0,15,4,76152.18,23449.87,2
R07074,46,1,2,2,3.0,16,4,70274.53,35486.54,2
R07082,44,1,2,2,3.0,16,4,331560.14,44779.88,2
R07083,36,3,2,2,3.0,13,1,71197.01,9772.3,2
R07093,37,1,2,2,3.0,14,1,97866.82,12362.07,2
R07098,32,1,2,2,3.0,13,2,31587.26,8543.15,2
R07135,42,1,2,2,3.0,15,1,125330.24,10719.23,2
R07137,35,1,2,2,3.0,16,1,289786.22,28583.62,2
R07150,41,3,2,2,3.0,16,1,59158.93,9009.19,2
R07170,31,1,2,2,3.0,15,1,130348.37,6571.26,2
R07197,39,1,2,2,3.0,15,1,130759.89,11216.38,2
R07239,28,1,2,2,3.0,16,1,99472.08,4380.6,2
R07301,35,5,2,2,3.0,15,1,104339.58,14507.77,2
R07331,37,1,2,2,3.0,15,1,126415.57,5633.13,2
R07332,38,1,2,2,3.0,16,1,101487.69,4706.08,2
R07335,50,3,2,2,3.0,16,2,151329.86,24087.15,2
R07344,25,5,2,2,3.0,15,2,27478.25,5193.77,2
R07372,37,3,2,2,3.0,14,1,62500.98,12995.61,2
R07375,46,1,2,2,3.0,16,1,369695.1,52537.54,2
R07379,47,1,2,2,3.0,15,4,218719.25,58043.26,2
R07400,43,1,2,2,3.0,15,1,172293.04,29839.22,2
R07402,42,1,2,2,3.0,14,1,113250.66,21153.03,2
R07412,33,1,2,2,3.0,15,1,118575.54,13260.56,2
R07438,42,1,2,2,3.0,16,1,287873.72,19701.35,2
R07441,50,1,2,2,3.0,16,1,240273.3,24020.85,2
R07455,37,1,2,2,3.0,16,1,83291.1,12643.03,2
R07457,32,1,2,2,3.0,14,4,68231.37,11283.37,2
R07507,50,1,2,2,3.0,15,1,155359.44,12935.73,2
R07511,38,3,2,2,3.0,15,1,219474.33,19642.16,2
R07516,35,1,2,2,3.0,16,1,113454.94,12070.73,2
R07519,46,1,2,2,3.0,15,1,155083.77,6634.0,2
R07522,39,1,2,2,3.0,13,1,111787.6,6168.51,2
R07528,35,1,2,2,3.0,14,1,43082.55,4267.67,2
R07534,36,1,2,2,3.0,14,1,104114.25,6482.4,2
R07544,33,1,2,2,3.0,16,1,227848.8,6889.53,2
R07551,38,1,2,2,3.0,15,1,110414.27,6480.89,2
R07574,39,1,2,2,3.0,15,1,141213.2,8829.56,2
R07576,40,1,2,2,3.0,12,1,33325.38,3811.82,2
R07598,38,1,2,2,3.0,13,1,57679.56,4786.97,2
R07604,55,1,2,2,3.0,16,2,219693.24,8647.39,2
R07605,52,1,2,2,3.0,15,1,166413.64,7658.74,2
R07609,42,1,2,2,3.0,16,1,100423.97,18037.81,2
R07610,45,4,2,2,3.0,15,4,75440.2,43293.29,2
R07653,44,1,2,2,3.0,16,2,169351.03,27293.38,2
R07664,35,3,2,2,3.0,13,1,81157.91,2862.16,2
R07674,38,1,2,2,3.0,16,1,188317.49,37120.86,2
R07676,44,1,2,2,3.0,15,4,101232.67,16958.64,2
R07717,39,1,2,2,3.0,15,1,181338.3,27396.1,2
R07719,50,3,2,2,3.0,16,1,149912.64,18857.8,2
R07721,43,1,2,2,3.0,16,1,198642.23,37444.96,2
R07726,44,3,2,2,3.0,15,4,46669.3,11365.87,2
R07746,42,4,2,2,3.0,15,4,36483.03,26656.57,2
R07787,43,1,2,2,3.0,14,1,117861.86,8879.51,2
R07793,39,1,2,2,3.0,15,1,160084.15,20089.43,2
R07811,41,1,2,2,3.0,16,4,133554.14,24345.64,2
R07818,42,3,2,2,3.0,13,1,68473.46,12239.45,2
R07826,32,1,2,2,3.0,15,1,92473.66,10325.18,2
R07834,49,1,2,2,3.0,15,1,239364.75,14544.71,2
R07858,47,3,2,2,3.0,15,1,234966.38,14593.6,2
R07875,41,1,2,2,3.0,15,1,79043.44,4823.39,2
R07916,43,1,2,2,3.0,14,1,138574.9,3491.59,2
R07967,51,3,2,2,3.0,16,2,47129.34,9231.72,2
R07971,31,1,2,2,3.0,14,1,80023.14,14986.45,2
R08001,47,1,2,2,3.0,14,1,152370.51,7809.73,2
R08025,39,3,2,2,3.0,14,2,36716.72,5972.62,2
R08030,42,1,2,2,3.0,16,1,138195.75,32912.59,2
R08085,32,1,2,2,3.0,14,1,143342.44,22299.64,2
R08086,45,1,2,2,3.0,16,1,302809.3,36112.42,2
R08091,32,1,2,2,3.0,12,4,24467.11,10629.56,2
R08098,27,1,2,2,3.0,13,1,32692.58,8792.44,2
R08153,53,1,2,2,3.0,14,4,90437.9,12944.56,2
R08210,48,1,2,2,3.0,15,1,138715.05,9164.73,2
R08237,39,3,2,2,3.0,14,1,100233.27,4596.86,2
R08251,56,3,2,0,2.0,16,1,67425.46,12773.43,2
R08253,43,1,2,3,2.0,14,1,101924.97,18085.46,2
R08255,50,5,2,0,2.0,15,2,69137.87,11837.59,2
R08257,37,1,2,3,2.0,15,1,109373.09,16896.71,2
R08259,47,1,2,1,2.0,16,1,118758.63,17624.89,2
R08262,44,1,2,2,2.0,16,1,149067.61,19378.25,2
R08264,53,1,2,2,2.0,15,1,148714.59,25967.35,2
R08267,38,1,2,3,2.0,16,1,3102.43,4858.59,2
R08268,40,1,2,2,2.0,15,1,59331.45,6238.95,2
R08269,42,1,1,2,2.0,16,1,255745.01,23838.37,2
R08270,50,2,2,0,2.0,16,1,125237.32,8720.72,2
R08272,57,3,2,0,2.0,15,1,64111.6,4722.03,2
R08274,40,1,2,3,2.0,16,1,143626.72,13090.77,2
R08276,63,1,2,0,2.0,16,1,268297.45,41633.18,2
R08279,35,1,2,2,2.0,16,1,160336.27,10946.18,2
R08282,40,1,2,2,2.0,15,1,75942.29,10075.64,2
R08283,43,1,2,1,2.0,15,1,229764.69,4998.0,2
R08284,26,1,2,0,2.0,15,4,68861.91,5390.39,2
R08286,50,1,1,2,2.0,15,1,86770.05,8858.65,2
R08287,38,3,2,2,2.0,16,2,40352.79,6686.87,2
R08288,45,1,2,2,2.0,16,2,177642.69,6087.46,2
R08289,44,1,2,2,2.0,16,1,79058.9,4145.49,2
R08290,74,2,2,0,2.0,12,1,31718.46,1766.03,2
R08291,30,1,2,1,2.0,16,1,84174.72,4029.47,2
R08293,46,1,2,1,2.0,12,1,35133.95,3051.17,2
R08295,54,1,2,0,2.0,16,1,165922.76,9412.96,2
R08297,42,1,2,2,2.0,15,1,72534.2,4844.48,2
R08299,36,1,1,2,2.0,15,1,218445.31,8581.71,2
R08300,45,3,2,2,2.0,15,2,126373.62,3604.56,2
R08301,37,1,2,0,2.0,14,4,38407.73,2916.18,2
R08302,37,1,2,0,2.0,16,1,87623.08,4672.89,2
R08303,30,1,2,1,2.0,14,1,115804.35,5092.68,2
R08304,30,1,2,2,2.0,15,1,128825.93,5661.99,2
R08305,38,1,2,3,2.0,15,1,47931.32,11513.9,2
R08306,43,1,2,2,2.0,15,1,119016.2,19964.73,2
R08308,46,1,2,2,2.0,16,1,297493.73,58111.96,2
R08310,53,2,2,0,2.0,15,2,3631.97,6468.86,2
R08311,57,1,2,1,2.0,16,1,230762.03,29670.13,2
R08316,45,1,2,1,2.0,15,1,113331.36,16645.95,2
R08320,41,1,2,2,2.0,16,1,111044.37,24798.05,2
R08321,45,1,2,3,2.0,16,1,104649.74,23295.56,2
R08323,72,2,2,0,2.0,13,1,33117.5,8041.16,2
R08327,42,1,2,2,2.0,15,1,117580.4,15097.77,2
R08328,67,3,2,0,2.0,15,1,114403.02,5434.09,2
R08329,43,1,2,1,2.0,14,4,141677.83,13861.36,2
R08333,36,1,2,5,2.0,15,1,203778.46,16643.8,2
R08338,40,1,1,2,2.0,16,1,85169.18,12826.64,2
R08339,41,1,2,2,2.0,16,1,58142.52,9851.3,2
R08340,40,1,2,5,2.0,15,1,83284.78,22431.16,2
R08341,58,1,2,0,2.0,15,1,74675.14,17242.8,2
R08342,41,1,1,2,2.0,16,1,133022.06,15301.3,2
R08343,38,1,2,2,2.0,16,2,78278.37,6510.16,2
R08344,50,1,2,0,2.0,14,1,58625.9,8556.5,2
R08345,40,1,1,2,2.0,16,1,102390.38,11691.89,2
R08346,66,3,2,0,2.0,15,2,17172.12,4680.05,2
R08347,69,1,2,0,2.0,15,2,37311.86,7082.48,2
R08348,31,5,2,0,2.0,16,1,62389.93,8066.81,2
R08350,65,1,2,0,2.0,15,2,108779.74,5089.69,2
R08352,47,1,2,2,2.0,15,1,107337.24,6075.35,2
R08353,46,1,2,1,2.0,16,1,303497.83,13324.43,2
R08355,28,1,2,1,2.0,13,4,31020.2,3002.31,2
R08358,62,1,2,0,2.0,16,1,210285.51,10606.8,2
R08359,60,1,2,0,2.0,15,2,148143.97,13922.45,2
R08360,69,5,2,2,2.0,15,4,39920.01,2523.29,2
R08361,44,1,2,3,2.0,16,1,139619.11,6029.42,2
R08362,51,1,1,2,2.0,15,1,54976.78,6147.91,2
R08363,43,1,1,2,2.0,16,1,102073.14,19889.35,2
R08364,60,4,2,0,2.0,16,1,19347.27,4723.78,2
R08366,45,1,2,1,2.0,12,1,95300.54,27606.56,2
R08367,42,1,2,2,2.0,16,1,114655.65,29766.15,2
R08368,46,1,2,2,2.0,16,2,150318.03,17311.84,2
R08369,34,1,2,1,2.0,16,4,153040.19,34987.26,2
R08371,58,3,2,4,2.0,13,5,81714.3,19262.34,2
R08373,33,1,2,1,2.0,16,4,91298.19,13115.2,2
R08375,68,2,2,0,2.0,15,1,77352.62,11329.72,2
R08376,63,5,2,0,2.0,16,1,33652.91,6268.58,2
R08377,61,3,2,0,2.0,15,1,61030.89,12589.0,2
R08378,61,1,2,0,2.0,15,2,205239.76,29897.43,2
R08379,42,3,2,2,2.0,12,1,45330.25,13185.84,2
R08383,54,1,2,0,2.0,15,1,121801.95,14369.42,2
R08387,56,1,2,0,2.0,15,1,46518.15,5365.97,2
R08388,51,5,2,0,2.0,16,1,45566.22,6318.27,2
R08389,55,3,2,0,2.0,15,4,80475.3,5586.11,2
R08396,28,1,2,1,2.0,15,1,75050.04,4221.13,2
R08397,25,1,2,1,2.0,11,4,23343.65,1627.98,2
R08398,56,1,2,0,2.0,15,2,296002.1,7449.56,2
R08399,53,1,2,0,2.0,15,2,294367.75,9919.61,2
R08400,52,3,2,2,2.0,15,4,40618.19,5027.27,2
R08403,50,1,2,2,2.0,15,2,88704.53,6627.87,2
R08404,42,1,2,2,2.0,15,1,78282.44,7757.75,2
R08410,42,1,2,0,2.0,16,1,103114.76,4019.91,2
R08413,61,1,2,0,2.0,15,1,95106.45,5699.2,2
R08416,27,1,2,1,2.0,15,1,81906.95,3118.15,2
R08418,32,5,2,0,2.0,15,1,43599.67,3530.86,2
R08420,37,5,2,0,2.0,16,1,48032.41,8959.21,2
R08422,51,1,2,1,2.0,16,4,52997.79,13786.8,2
R08423,58,1,2,1,2.0,16,1,90435.87,18282.93,2
R08425,40,1,2,3,2.0,16,1,9273.45,11780.16,2
R08435,40,1,2,2,2.0,16,1,154280.28,31658.58,2
R08436,36,1,2,3,2.0,16,2,87186.58,9317.15,2
R08437,26,1,2,1,2.0,15,4,52185.13,8851.14,2
R08438,57,1,2,1,2.0,15,1,50323.72,11114.07,2
R08439,33,1,2,2,2.0,15,1,109347.92,9590.69,2
R08440,70,2,2,0,2.0,15,4,61015.75,6682.95,2
R08443,45,3,2,3,2.0,16,1,100004.42,13015.52,2
R08444,45,1,2,2,2.0,15,1,184019.78,46364.74,2
R08446,39,1,2,1,2.0,14,1,153437.65,10257.36,2
R08447,29,1,2,2,2.0,15,1,82677.48,11487.39,2
R08448,29,4,2,2,2.0,15,4,50091.34,11295.65,2
R08449,58,1,2,0,2.0,15,4,22181.6,3994.14,2
R08450,50,5,2,0,2.0,16,1,111876.08,10298.67,2
R08451,41,1,2,2,2.0,16,1,137414.54,19314.96,2
R08455,26,1,2,0,2.0,15,4,52135.38,5103.71,2
R08457,36,1,1,2,2.0,14,1,54037.11,2996.91,2
R08458,43,3,2,1,2.0,16,1,80170.29,5393.0,2
R08459,53,1,2,0,2.0,16,1,175517.62,19472.21,2
R08461,50,1,1,2,2.0,16,1,128631.28,5013.96,2
R08463,48,5,2,0,2.0,16,1,64662.64,4009.78,2
R08466,56,1,2,2,2.0,16,5,99135.03,5978.62,2
R08467,56,1,2,0,2.0,15,2,87860.91,3840.51,2
R08468,52,1,2,2,2.0,16,1,167325.91,8573.31,2
R08469,39,5,2,0,2.0,16,1,67869.66,5615.15,2
R08471,52,1,2,0,2.0,15,1,81379.65,25837.06,2
R08472,56,1,2,0,2.0,15,2,76537.72,3600.53,2
R08473,60,3,2,0,2.0,15,1,72134.55,4918.56,2
R08474,58,1,2,0,2.0,16,1,233205.7,7065.68,2
R08477,46,1,2,2,2.0,14,2,52355.2,1661.09,2
R08478,61,1,2,0,2.0,15,1,140056.47,6539.24,2
R08479,48,1,1,2,2.0,16,1,170080.28,20547.8,2
R08481,44,1,2,2,2.0,16,1,109805.45,19294.16,2
R08482,50,3,2,1,2.0,15,1,9277.84,6423.49,2
R08484,28,5,2,0,2.0,16,1,93245.31,7075.46,2
R08487,43,1,1,2,2.0,16,4,143563.08,19372.89,2
R08488,36,1,1,2,2.0,16,1,193423.8,7642.73,2
R08489,44,1,2,2,2.0,16,1,101043.1,13819.3,2
R08491,57,1,2,2,2.0,12,1,90686.2,12352.5,2
R08492,34,1,2,1,2.0,16,1,284689.33,28095.69,2
R08493,36,1,2,2,2.0,15,1,151552.93,13794.49,2
R08494,41,1,2,2,2.0,15,1,84859.88,8819.92,2
R08497,47,1,2,1,2.0,16,2,58480.79,6761.56,2
R08498,52,3,2,0,2.0,15,2,56126.34,3587.89,2
R08500,61,1,2,0,2.0,16,1,246413.77,7820.88,2
R08501,32,1,1,2,2.0,16,1,194299.18,25668.56,2
R08505,28,5,2,1,2.0,16,1,132735.42,21894.68,2
R08507,53,1,2,2,2.0,12,1,55429.57,31332.63,2
R08508,54,1,2,1,2.0,16,4,65421.68,13090.02,2
R08512,32,5,2,0,2.0,15,1,25143.26,8086.14,2
R08513,57,1,2,1,2.0,15,1,148411.6,14414.59,2
R08515,50,3,2,0,2.0,13,1,75420.82,26822.9,2
R08516,59,1,2,0,2.0,16,1,296160.04,19748.04,2
R08518,26,1,2,0,2.0,15,2,43587.79,5744.56,2
R08521,48,1,2,2,2.0,15,1,110262.5,14296.92,2
R08522,54,1,2,1,2.0,16,1,194669.35,25476.2,2
R08524,30,1,2,2,2.0,16,4,103046.12,13410.81,2
R08526,37,1,2,2,2.0,15,1,116363.83,10695.18,2
R08527,38,1,2,4,2.0,15,4,102246.73,6422.66,2
R08531,42,1,2,2,2.0,16,1,296567.39,15596.04,2
R08534,36,1,2,5,2.0,14,4,42917.42,6969.85,2
R08535,32,5,2,0,2.0,16,1,59627.16,9516.89,2
R08537,26,1,2,1,2.0,13,4,18752.18,6047.08,2
R08539,30,5,2,2,2.0,16,4,41975.64,25975.4,2
R08540,58,4,2,1,2.0,15,1,19415.48,4663.99,2
R08541,52,1,2,0,2.0,16,1,178081.92,11652.68,2
R08544,38,3,2,2,2.0,16,1,88038.57,10843.38,2
R08546,37,1,2,0,2.0,16,4,85041.42,13555.35,2
R08547,45,1,2,2,2.0,15,1,241531.35,13659.48,2
R08548,76,3,2,0,2.0,16,1,85985.16,6283.73,2
R08549,61,1,2,0,2.0,16,1,141024.65,11252.83,2
R08556,58,1,2,0,2.0,15,1,194275.16,6361.11,2
R08557,33,2,2,1,2.0,15,4,55259.13,3706.01,2
R08559,37,1,1,2,2.0,16,1,146259.89,6907.14,2
R08562,51,1,2,1,2.0,16,1,66181.13,4250.24,2
R08564,38,3,2,2,2.0,16,1,21609.65,4425.08,2
R08566,32,1,2,2,2.0,16,1,108130.3,20098.01,2
R08567,32,1,2,0,2.0,16,4,56456.09,9625.49,2
R08569,52,4,2,1,2.0,16,1,60431.51,13807.32,2
R08571,38,3,2,2,2.0,15,4,80032.92,4690.59,2
R08572,50,1,2,2,2.0,15,1,70451.18,13191.26,2
R08573,35,5,2,0,2.0,16,1,81407.69,8739.15,2
R08575,59,1,2,0,2.0,16,1,135208.29,13107.31,2
R08579,51,3,2,0,2.0,15,2,39309.22,5110.71,2
R08580,40,1,2,2,2.0,13,1,135814.65,4225.43,2
R08581,40,5,2,0,2.0,16,1,81818.16,11223.7,2
R08582,62,3,2,0,2.0,16,1,90452.38,14824.6,2
R08585,39,1,2,3,2.0,15,1,259529.89,68334.52,2
R08586,59,5,2,0,2.0,15,1,55097.9,8183.58,2
R08587,30,1,2,1,2.0,16,1,78349.28,15254.85,2
R08588,36,1,2,1,2.0,16,1,150148.19,9064.0,2
R08589,37,1,2,2,2.0,15,1,106739.9,15047.7,2
R08590,42,1,2,2,2.0,16,1,125812.19,22443.83,2
R08591,50,3,2,0,2.0,15,2,76462.24,13835.28,2
R08592,56,1,2,0,2.0,15,1,42896.51,11225.95,2
R08593,56,1,2,1,2.0,16,2,92075.55,59897.58,2
R08596,35,1,1,2,2.0,16,1,97732.36,21842.95,2
R08598,37,1,2,2,2.0,16,1,169075.23,17400.84,2
R08601,53,5,2,1,2.0,15,4,59509.46,7314.71,2
R08604,46,1,2,3,2.0,15,4,245370.31,21370.06,2
R08605,51,1,2,1,2.0,16,2,123939.11,7571.23,2
R08606,59,1,2,0,2.0,15,2,81504.8,22534.36,2
R08607,26,1,2,0,2.0,15,4,91214.27,8075.89,2
R08608,39,3,2,3,2.0,15,4,33153.44,18179.27,2
R08609,50,1,2,0,2.0,15,1,294513.91,39964.21,2
R08611,37,1,2,3,2.0,13,5,113389.58,10576.97,2
R08612,37,4,2,2,2.0,16,1,66247.96,6936.27,2
R08614,33,1,2,3,2.0,14,1,59076.21,10651.59,2
R08615,50,1,2,2,2.0,16,1,110070.85,9037.67,2
R08616,56,1,2,0,2.0,15,1,149818.13,14446.75,2
R08617,56,3,2,0,2.0,16,1,42126.08,5273.76,2
R08618,44,1,2,1,2.0,13,4,16980.36,3764.3,2
R08619,56,1,2,1,2.0,16,2,26812.78,37409.18,2
R08621,72,3,2,0,2.0,16,1,25111.83,8599.27,2
R08622,59,1,2,0,2.0,16,1,51122.22,12126.19,2
R08624,45,1,2,1,2.0,15,1,136150.75,6418.73,2
R08625,36,1,1,2,2.0,15,1,94398.68,6186.13,2
R08627,36,1,2,1,2.0,15,2,112169.13,4053.7,2
R08629,38,1,2,3,2.0,10,1,101314.56,6422.7,2
R08630,50,1,2,0,2.0,16,4,116426.25,6487.27,2
R08632,34,1,2,2,2.0,16,4,106122.61,5715.59,2
R08636,50,1,2,2,2.0,16,1,57480.48,16979.56,2
R08639,46,4,2,4,2.0,16,4,50105.09,5506.92,2
R08641,38,1,2,1,2.0,15,4,81223.56,11149.1,2
R08642,52,1,2,1,2.0,16,1,73085.15,14026.7,2
R08644,53,1,2,0,2.0,15,1,72954.58,7703.11,2
R08645,33,1,2,2,2.0,15,1,95498.89,5210.72,2
R08646,64,1,2,0,2.0,15,1,64755.8,3001.08,2
R08648,55,3,2,0,2.0,15,1,62826.92,11988.4,2
R08653,34,5,1,2,2.0,13,1,189844.64,27885.59,2
R08655,47,1,2,3,2.0,15,1,110146.0,36888.25,2
R08657,51,1,2,2,2.0,13,1,77584.75,17852.24,2
R08658,63,1,2,0,2.0,16,1,171296.11,9950.5,2
R08659,35,5,2,0,2.0,16,1,48454.73,17493.64,2
R08660,57,5,2,0,2.0,16,1,100210.52,12089.02,2
R08662,29,1,2,1,2.0,16,1,60820.88,14764.0,2
R08667,52,1,2,0,2.0,16,1,219289.09,24802.77,2
R08669,48,1,2,0,2.0,15,4,267053.35,48652.22,2
R08670,51,1,2,2,2.0,16,2,118543.9,19509.77,2
R08673,34,1,2,2,2.0,15,1,100047.63,12363.37,2
R08674,32,1,2,2,2.0,16,1,32253.6,3454.9,2
R08676,33,5,2,0,2.0,15,1,43229.38,12309.92,2
R08678,48,3,2,0,2.0,16,1,52386.34,6460.47,2
R08681,53,1,2,1,2.0,13,1,79213.64,8419.47,2
R08682,46,1,2,2,2.0,16,1,232542.14,14814.54,2
R08683,36,1,2,0,2.0,15,1,100123.92,3238.38,2
R08685,51,1,1,2,2.0,15,1,130631.91,8405.96,2
R08688,27,5,2,0,2.0,15,1,35016.44,3182.41,2
R08689,72,1,2,0,2.0,15,2,23271.69,1910.12,2
R08690,38,1,2,4,2.0,15,1,140566.31,9375.52,2
R08691,44,5,2,1,2.0,16,1,76904.64,3073.07,2
R08694,36,1,2,2,2.0,15,1,115818.76,9797.13,2
R08698,31,1,2,6,2.0,12,4,21249.4,2481.56,2
R08700,67,3,2,0,2.0,15,1,52334.83,2106.57,2
R08701,27,1,2,2,2.0,14,4,34676.81,2425.75,2
R08703,48,3,2,1,2.0,15,1,55295.07,7299.29,2
R08704,44,3,1,2,2.0,16,1,138331.96,14054.89,2
R08709,37,1,2,0,2.0,15,1,37882.3,10505.1,2
R08711,45,1,1,2,2.0,16,1,295932.8,19810.05,2
R08712,35,1,2,1,2.0,16,1,100439.06,12460.4,2
R08714,36,3,2,0,2.0,16,1,94404.95,17019.33,2
R08716,49,1,2,0,2.0,15,1,107208.16,6854.93,2
R08718,28,1,2,2,2.0,14,4,58071.98,3158.65,2
