id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R01154,71,3,1,0,11.0,15,1,92128.85,9748.08,0
R01162,53,3,1,0,11.0,12,1,80740.7,13295.22,0
R01166,29,1,1,1,11.0,15,2,66340.76,5731.91,0
R01168,78,2,1,0,11.0,15,2,17080.29,1232.55,0
R01170,24,1,1,0,11.0,10,4,42828.97,25485.91,0
R01173,48,3,1,0,11.0,12,1,136899.99,15843.13,0
R01182,30,3,1,2,11.0,15,4,41626.53,9486.84,0
R01185,50,1,2,0,11.0,15,4,47592.73,15046.77,0
R01189,69,3,1,0,11.0,13,2,44669.07,6697.96,0
R01191,72,1,2,0,11.0,13,1,102465.08,14423.15,0
R01192,35,1,1,3,11.0,13,1,50170.26,16789.11,0
R01196,55,3,1,0,11.0,11,1,35094.22,9411.21,0
R01197,64,1,1,0,11.0,11,2,70053.03,6106.62,0
R01198,57,1,1,0,11.0,12,1,177823.23,23897.11,0
R01200,61,1,1,0,11.0,10,2,91417.25,3891.64,0
R01202,52,3,1,0,11.0,13,2,41677.88,3723.5,0
R01203,57,1,1,0,11.0,16,1,120491.11,21103.91,0
R01205,64,1,1,0,11.0,15,1,99465.38,11471.23,0
R01207,47,1,1,2,11.0,15,1,136068.29,14979.54,0
R01209,45,1,1,0,11.0,12,1,82189.17,7372.67,0
R01218,39,1,1,2,11.0,11,4,69889.81,5328.4,0
R01222,51,1,1,0,11.0,13,1,100360.79,7420.69,0
R01224,63,1,1,0,11.0,16,1,615930.49,21059.3,0
R01226,52,1,1,0,11.0,13,1,230011.89,29300.43,0
R01228,25,5,1,0,11.0,15,1,22122.1,7161.11,0
R01230,50,3,1,0,11.0,12,1,106728.26,3669.44,0
R01236,32,5,1,0,11.0,13,1,208076.66,6205.08,0
R01237,45,1,1,4,11.0,11,2,22182.33,3436.24,0
R01239,62,1,1,0,11.0,10,2,106671.93,2916.08,0
R01240,62,1,1,0,11.0,12,1,119576.6,3521.02,0
R01242,65,3,1,0,11.0,12,1,62873.0,14836.06,0
R01245,36,3,1,2,11.0,15,4,110281.9,6195.21,0
R01247,48,1,1,2,11.0,10,2,49479.26,3535.04,0
R01250,73,1,1,0,11.0,14,2,73446.14,4879.79,0
R01252,75,1,1,0,11.0,13,4,99943.73,4786.48,0
R01255,44,1,1,0,11.0,12,1,87264.9,3802.58,0
R01258,60,1,1,2,11.0,14,1,82095.15,28945.32,0
R01259,47,1,1,2,11.0,10,1,58466.17,8596.72,0
R01261,64,1,1,0,11.0,11,2,75079.47,4399.6,0
R01262,74,1,1,0,11.0,15,2,7553.25,4260.39,0
R01267,47,1,1,0,11.0,12,1,77917.36,4442.93,0
R01282,29,1,1,0,11.0,15,4,149037.49,27603.53,0
R01284,60,5,2,0,11.0,15,1,46924.71,2607.2,0
R01285,67,2,1,0,11.0,15,2,43283.73,3073.6,0
R01288,46,1,1,0,11.0,0,2,33129.69,4917.6,0
R01290,55,1,1,0,11.0,12,1,95730.42,10429.55,0
R01291,61,2,1,0,11.0,11,5,8980.34,1175.18,0
R01295,44,3,1,0,11.0,13,1,122651.9,14623.35,0
R01299,51,1,1,0,11.0,14,1,188631.03,15118.72,0
R01303,28,1,1,0,11.0,12,1,87220.42,11509.81,0
R01304,80,1,1,0,11.0,15,2,51073.07,13319.11,0
R01311,55,5,1,0,11.0,15,2,199301.33,6592.64,0
R01313,60,1,1,0,11.0,13,1,60098.9,17709.0,0
R01314,56,1,1,0,11.0,12,1,86995.25,8417.41,0
R01315,36,1,1,2,11.0,15,1,265857.98,14027.1,0
R01318,62,2,1,0,11.0,15,1,23932.29,7604.99,0
R01322,35,1,1,4,11.0,15,4,102138.7,10497.91,0
R01323,59,1,1,0,11.0,12,1,94368.58,9529.04,0
R01325,59,1,1,0,11.0,12,1,91165.97,11966.98,0
R01327,65,1,1,0,11.0,11,1,80202.08,11119.56,0
R01328,49,5,1,0,11.0,14,1,50149.02,6942.65,0
R01330,33,1,1,4,11.0,13,1,35121.87,6569.42,0
R01331,55,1,1,0,11.0,12,1,101189.69,5050.54,0
R01334,66,1,1,0,11.0,12,1,125113.63,4173.39,0
R01335,44,1,2,0,11.0,15,1,97504.73,4298.55,0
R01338,26,5,1,0,11.0,13,1,41086.93,3037.02,0
R01344,55,2,1,0,11.0,13,2,27864.09,1109.8,0
R01348,43,1,1,2,11.0,15,4,113132.61,5772.69,0
R01352,41,1,1,2,11.0,14,1,55416.65,4295.05,0
R01353,26,1,1,0,11.0,13,2,124105.12,7530.05,0
R01359,64,1,1,0,11.0,16,1,246307.23,8374.1,0
R01360,26,1,1,2,11.0,11,1,33695.6,2481.64,0
R01361,42,1,1,6,11.0,12,1,115087.49,4792.27,0
R01363,45,1,1,2,11.0,11,4,53689.3,11353.38,0
R01370,22,1,1,0,11.0,12,1,130030.54,15742.34,0
R01371,74,5,1,0,11.0,13,1,30146.86,55366.2,0
R01373,58,1,1,0,11.0,15,2,89242.78,2229.02,0
R01374,43,1,1,3,11.0,13,1,99003.22,5443.17,0
R01377,41,1,1,1,11.0,15,1,88792.53,5499.95,0
R01380,65,1,2,0,11.0,11,1,50422.11,12248.96,0
R01382,65,1,1,0,11.0,15,2,95396.25,11181.5,0
R01388,53,1,1,6,11.0,14,2,73799.24,12214.75,0
R01392,45,1,1,2,11.0,13,1,95016.54,15415.16,0
R01395,39,1,1,2,11.0,13,1,153993.77,29926.74,0
R01397,49,1,1,3,11.0,13,1,101594.67,19056.79,0
R01398,59,1,1,2,11.0,12,1,105310.1,21214.87,0
R01399,68,1,1,0,11.0,12,1,68911.59,9874.19,0
R01402,79,1,2,0,11.0,15,1,78869.55,39382.54,0
R01403,28,1,1,0,11.0,13,4,58171.29,8769.13,0
R01404,31,5,1,0,11.0,13,1,88105.98,9015.17,0
R01407,50,4,1,0,11.0,15,1,40338.13,7432.21,0
R01408,56,1,1,2,11.0,13,1,118004.95,13322.33,0
R01409,44,1,1,2,11.0,14,4,49148.76,8126.42,0
R01411,55,3,1,0,11.0,12,1,36950.25,3862.79,0
R01415,65,5,1,0,11.0,13,1,19244.88,6028.32,0
R01416,48,3,1,0,11.0,12,1,48628.56,7811.68,0
R01417,56,2,1,0,11.0,14,2,57924.97,4548.75,0
R01418,59,1,1,0,11.0,12,1,116765.13,21634.11,0
R01420,44,1,1,0,11.0,13,1,81387.79,14736.47,0
R01422,72,1,1,0,11.0,13,2,50162.33,7241.71,0
R01423,35,1,1,0,11.0,14,1,202622.66,22750.13,0
R01426,58,1,1,0,11.0,13,1,67209.57,10415.73,0
R01429,33,1,1,0,11.0,13,2,61885.38,6752.44,0
R01431,61,1,1,0,11.0,15,1,262847.93,9585.79,0
R01432,64,1,1,0,11.0,11,1,104207.02,4921.2,0
R01433,37,1,1,3,11.0,11,1,121641.92,8395.76,0
R01441,28,1,1,2,11.0,13,5,60855.96,3081.89,0
R01444,53,1,1,0,11.0,11,1,99113.75,5205.22,0
R01445,60,1,1,0,11.0,12,1,119150.25,4962.16,0
R01448,55,3,1,0,11.0,12,1,46066.51,3223.42,0
R01455,63,2,1,0,11.0,13,1,85554.17,5125.13,0
R01457,42,1,1,3,10.0,15,4,44597.16,12858.93,0
R01458,56,1,1,0,10.0,14,1,222507.61,20172.05,0
R01462,66,1,1,0,10.0,16,1,443929.46,22689.65,0
R01465,77,1,1,0,10.0,16,1,67962.62,12342.67,0
R01475,53,1,1,0,10.0,12,1,103373.32,17122.55,0
R01476,62,3,1,0,10.0,13,1,355099.65,52606.4,0
R01489,43,3,2,0,10.0,15,1,87640.82,12122.29,0
R01504,55,1,1,0,10.0,12,1,61769.41,17521.14,0
R01512,38,1,2,0,10.0,15,1,19963.33,7666.43,0
R01513,70,1,1,0,10.0,12,1,79884.83,8015.46,0
R01514,66,1,1,0,10.0,15,2,98800.74,14657.82,0
R01520,63,3,1,0,10.0,15,2,18189.94,1656.39,0
R01531,25,5,2,0,10.0,15,1,75577.94,9199.07,0
R01535,55,5,1,0,10.0,15,1,743628.95,56690.15,0
R01537,71,1,1,0,10.0,15,1,417082.22,24607.29,0
R01544,59,1,1,0,10.0,15,1,68759.16,6959.85,0
R01556,46,5,1,0,10.0,15,1,30862.51,13144.79,0
R01559,46,1,1,2,10.0,12,1,82295.36,18244.73,0
R01566,60,3,1,0,10.0,15,1,60307.99,8818.82,0
R01572,63,5,1,0,10.0,15,1,51459.83,5193.79,0
R01574,53,1,1,0,10.0,15,4,142250.38,11044.58,0
R01580,67,1,2,0,10.0,15,1,414091.64,49530.25,0
R01590,52,1,1,2,10.0,15,4,55623.33,2411.43,0
R01594,55,1,1,0,10.0,11,1,39793.26,1788.26,0
R01602,43,1,1,3,10.0,15,4,26642.78,3554.82,0
R01609,52,5,2,0,10.0,15,1,27631.81,3302.12,0
R01614,39,1,1,3,10.0,13,1,81937.56,6899.39,0
R01616,63,1,1,0,10.0,15,4,55768.16,2178.28,0
R01635,36,1,1,3,10.0,14,1,38821.47,1938.27,0
R01636,75,4,1,0,10.0,15,1,87821.73,2680.73,0
R01637,49,5,2,0,10.0,15,1,44339.59,3138.75,0
R01639,69,3,1,0,10.0,16,1,60145.58,6044.07,0
R01645,40,1,1,0,10.0,13,1,137934.04,13310.5,0
R01646,22,1,1,0,10.0,15,2,130521.49,31656.24,0
R01658,24,5,2,0,10.0,15,1,123064.96,14333.24,0
R01660,38,1,1,2,10.0,15,2,148399.08,15399.73,0
R01662,63,1,1,0,10.0,15,2,77230.32,12094.2,0
R01668,47,1,1,2,10.0,15,1,75290.3,22283.77,0
R01680,27,5,2,0,10.0,15,1,50021.59,13673.69,0
R01684,27,5,1,0,10.0,15,1,12103.73,12379.89,0
R01685,57,1,1,0,10.0,12,1,38121.57,4941.54,0
R01687,64,1,1,0,10.0,13,1,40033.66,26949.28,0
R01694,38,1,1,3,10.0,15,4,140235.94,23897.5,0
R01695,42,1,2,0,10.0,15,1,67554.38,15205.16,0
R01709,54,1,1,0,10.0,13,1,126494.29,12825.74,0
R01710,62,1,1,0,10.0,16,5,106336.8,7945.39,0
R01713,60,1,1,2,10.0,15,4,48408.41,6042.18,0
R01714,51,1,1,0,10.0,15,2,200822.74,15551.54,0
R01723,69,1,1,0,10.0,13,1,88574.11,5084.4,0
R01725,66,1,1,0,10.0,12,1,4531.57,4234.21,0
R01730,71,1,1,0,10.0,12,1,52030.64,5115.78,0
R01735,42,1,1,2,10.0,12,1,101353.88,21030.55,0
R01738,65,1,2,0,10.0,15,1,156258.19,17546.09,0
R01740,46,1,1,2,10.0,15,1,70110.17,8616.93,0
R01759,40,1,1,1,10.0,15,1,4622.44,3888.26,0
R01766,50,1,1,0,10.0,14,1,59027.19,49067.01,0
R01780,73,1,1,0,10.0,12,1,73053.6,5085.75,0
R01803,62,1,1,0,10.0,16,1,52438.88,2151.53,0
R01804,30,1,1,0,10.0,16,1,110485.58,9860.05,0
R01805,79,1,1,0,10.0,15,1,53419.39,4909.12,0
R01807,25,5,1,0,10.0,15,1,52079.48,3254.82,0
R01811,54,1,1,0,10.0,13,1,120366.95,7814.05,0
R01821,55,5,1,0,10.0,15,1,26476.64,2447.48,0
R01826,65,1,1,0,10.0,15,2,106241.0,4230.16,0
R01827,35,1,1,0,10.0,12,1,64370.91,3098.3,0
R01829,56,1,1,0,10.0,15,1,78758.33,10001.89,0
R01851,54,1,1,0,10.0,15,4,31671.25,7948.53,0
R01864,51,1,1,3,10.0,13,1,27206.84,17134.96,0
R01878,57,1,1,0,10.0,15,1,279439.39,22047.27,0
R01881,54,1,1,0,10.0,11,1,74247.53,11548.37,0
R01888,27,1,1,1,10.0,15,1,55441.32,12229.92,0
R01890,69,1,1,0,10.0,16,1,177561.44,49130.76,0
R01909,42,1,1,4,10.0,15,4,36364.78,6607.18,0
R01914,53,1,1,0,10.0,13,1,117855.78,12223.33,0
R01918,53,1,1,0,10.0,13,1,121170.37,36356.4,0
R01924,59,1,1,0,10.0,14,1,275302.98,16464.98,0
R01925,61,1,1,0,10.0,14,1,148085.95,9358.29,0
R01928,49,1,1,0,10.0,15,2,64539.76,4519.87,0
R01932,62,1,1,1,10.0,15,1,45180.95,6444.0,0
R01937,65,1,1,0,10.0,12,1,28666.9,4281.7,0
R01942,34,1,1,2,10.0,13,1,81558.7,15460.85,0
R01946,41,1,1,2,10.0,10,1,43139.0,4084.39,0
R01948,37,1,1,0,10.0,13,1,106806.93,6434.83,0
R01951,23,5,2,0,10.0,15,1,100222.11,9192.11,0
R01955,31,1,1,0,10.0,15,1,4264.41,15078.44,0
R01974,70,1,1,0,10.0,16,1,143903.62,7164.41,0
R01984,65,1,1,0,10.0,12,1,79773.0,7818.36,0
R01995,58,3,1,0,10.0,15,1,74340.75,3486.18,0
R02003,32,1,1,0,10.0,13,1,58106.15,4570.43,0
R02008,65,1,1,0,10.0,16,1,86111.23,6464.56,0
R02009,39,1,1,4,10.0,13,1,25758.61,3514.65,0
R02012,50,1,1,0,10.0,14,1,190242.47,5055.25,0
R02013,76,1,1,0,10.0,15,1,66686.32,3791.72,0
R02028,50,2,2,0,10.0,15,1,23390.34,4799.44,0
R02029,50,1,1,0,10.0,15,4,30113.07,9395.45,0
R02046,24,1,1,0,10.0,12,1,52832.8,8106.22,0
R02049,62,1,1,0,10.0,15,2,45583.22,5610.5,0
R02052,59,3,1,0,10.0,15,1,219779.22,28600.12,0
R02057,53,1,1,0,10.0,12,1,33172.5,11043.14,0
R02062,25,1,1,0,10.0,14,1,68408.63,11748.24,0
R02075,26,1,1,0,10.0,15,1,60113.77,17931.52,0
R02079,39,3,2,0,10.0,15,1,49449.89,8184.64,0
R02087,44,5,1,0,10.0,15,1,9463.1,2815.5,0
R02092,41,1,1,2,10.0,15,1,105450.31,15817.24,0
R02095,54,1,1,0,10.0,11,1,135689.18,13664.74,0
R02096,47,1,1,0,10.0,12,1,88401.88,10854.95,0
R02106,57,1,1,0,10.0,12,1,65451.32,8633.24,0
R02115,35,1,1,3,10.0,13,1,142978.34,9279.18,0
R02119,43,1,1,2,10.0,14,1,23472.9,8572.57,0
R02124,66,1,2,0,10.0,15,1,52792.53,86423.5,0
R02126,76,1,1,0,10.0,13,1,76478.56,4766.1,0
R02135,55,1,2,0,10.0,15,1,516678.85,29797.69,0
R02140,63,1,1,0,10.0,13,1,32758.61,7541.39,0
R02144,47,3,2,0,10.0,15,1,135987.39,11108.15,0
R02146,34,1,1,2,10.0,12,1,185912.42,12402.65,0
R02147,53,1,1,0,10.0,12,1,21621.38,3773.17,0
R02148,46,1,1,0,10.0,12,1,124273.95,7457.07,0
R02162,29,1,1,2,10.0,13,1,66188.66,6227.73,0
R02165,58,1,1,0,10.0,15,1,78045.69,2797.97,0
R02167,54,1,1,3,10.0,11,1,47169.82,3289.21,0
R02168,64,1,1,0,10.0,14,1,44641.24,2602.05,0
R02171,52,1,2,0,10.0,15,1,146258.53,19712.02,0
R02174,70,3,2,0,10.0,15,1,108080.72,18442.58,0
R02176,63,3,1,0,10.0,13,1,45492.6,2594.78,0
R02185,56,1,1,0,10.0,14,1,190159.47,13847.36,0
R02187,66,3,1,0,10.0,15,2,74278.1,2496.24,0
R02195,55,1,1,0,10.0,16,1,270898.7,43148.27,0
R02206,37,1,1,2,10.0,15,4,32046.5,3286.63,0
R02208,48,1,2,0,10.0,15,1,27058.5,1673.62,0
R02209,39,1,1,0,10.0,16,1,299504.47,9289.52,0
R02213,53,1,1,0,10.0,15,1,84396.32,4789.04,0
R02224,28,1,1,0,10.0,15,1,98367.08,7309.3,0
R02226,54,1,1,0,10.0,15,1,180206.35,9256.26,0
R02229,70,1,1,0,10.0,16,1,77199.92,6222.93,0
R02231,48,1,1,0,10.0,13,1,114033.93,3777.88,0
R02247,21,3,1,0,10.0,15,2,45122.63,3401.33,0
R02250,60,1,1,0,10.0,14,1,65186.05,12297.14,0
R02263,35,1,1,2,10.0,15,1,149332.92,4878.95,0
R02265,43,1,1,2,10.0,14,1,118335.06,5339.37,0
R02268,40,1,1,0,10.0,15,4,48173.05,2663.41,0
R02271,59,1,1,0,10.0,15,1,113421.16,6518.0,0
R02295,31,1,1,0,10.0,14,1,100360.55,17317.89,0
R02297,27,1,1,2,10.0,13,1,81525.45,8578.46,0
R02307,34,1,1,0,10.0,15,4,195476.09,28904.43,0
R02319,47,1,1,2,10.0,13,1,74278.53,5076.68,0
R02325,39,4,2,0,10.0,15,1,64185.26,7020.39,0
R02331,70,1,1,0,10.0,16,1,44610.24,93883.67,0
R02339,33,5,2,0,10.0,15,1,42756.22,10768.28,0
R02341,37,1,1,2,10.0,15,2,25147.79,8338.28,0
R02351,69,1,2,0,10.0,15,1,72447.0,16573.63,0
R02377,58,1,1,0,10.0,12,1,70911.63,7169.29,0
R02380,51,1,1,1,10.0,15,1,145543.14,21114.81,0
R02393,53,3,1,0,10.0,13,1,1032.96,6064.25,0
R02417,67,1,1,0,10.0,13,1,88179.03,6774.03,0
R02425,78,1,1,0,10.0,12,1,54201.36,5881.4,0
R02435,47,1,1,2,10.0,12,1,150336.14,17144.1,0
R02437,38,1,1,2,10.0,10,1,48026.67,5910.46,0
R02455,55,1,1,0,10.0,13,1,139306.3,10569.53,0
R02459,65,1,1,0,10.0,15,1,94558.93,7249.94,0
R02463,55,3,1,0,10.0,13,1,60282.16,3433.27,0
R02477,61,3,2,0,10.0,15,1,88593.49,7506.66,0
R02479,38,1,2,0,10.0,15,1,113452.86,5486.56,0
R02483,55,1,1,0,10.0,16,1,250945.56,7050.6,0
R02489,59,5,2,0,10.0,15,1,140371.62,3924.92,0
R02495,23,1,1,0,10.0,15,4,31061.7,1826.95,0
R02496,31,1,1,1,10.0,15,2,182002.43,8259.34,0
R02497,63,1,1,0,10.0,12,1,42012.19,3166.23,0
R02503,52,1,1,2,10.0,12,1,112825.28,4765.64,0
R02528,69,1,1,0,10.0,13,1,9624.7,3220.5,0
R02532,57,1,1,0,10.0,12,1,76840.33,10305.28,0
R02538,52,1,1,2,10.0,13,1,116802.73,8688.51,0
R02540,52,2,1,0,10.0,15,2,25044.27,4357.23,0
R02542,50,1,1,0,10.0,15,2,345737.22,6584.05,0
R02554,31,1,1,1,10.0,15,4,139297.59,7639.34,0
R02580,36,1,1,1,10.0,15,1,219724.57,11092.06,0
R02589,42,1,2,0,10.0,15,1,150952.74,6560.62,0
R02622,53,1,1,3,10.0,12,1,73374.1,14349.62,0
R02644,61,3,1,0,10.0,15,1,45454.38,7783.92,0
R02647,49,1,1,0,10.0,11,1,78503.25,107963.1,0
R02656,54,3,1,0,10.0,13,1,60453.08,9160.99,0
R02660,61,1,1,0,10.0,15,2,120517.89,11564.39,0
R02661,51,1,1,0,10.0,11,1,91162.69,13416.15,0
R02673,44,1,1,2,10.0,14,1,113315.18,8950.8,0
R02674,44,1,1,2,10.0,12,1,106502.27,12005.65,0
R02675,66,1,1,0,10.0,15,2,30238.89,11348.73,0
R02680,51,3,1,0,10.0,15,1,120252.44,6146.04,0
R02683,51,3,1,0,10.0,15,1,43488.63,9249.69,0
R02689,68,3,1,0,10.0,15,2,30681.3,2471.07,0
R02702,62,3,1,0,10.0,15,1,140596.34,14918.38,0
R02711,75,1,1,0,10.0,12,1,39067.31,4348.03,0
R02721,32,1,1,2,10.0,13,1,67068.14,52705.14,0
R02723,41,4,1,0,10.0,13,1,320220.28,17292.03,0
R02728,30,1,1,1,10.0,15,1,66608.8,4302.87,0
R02738,48,1,2,0,10.0,15,1,180414.25,9989.56,0
R02739,35,1,1,0,10.0,15,1,98120.31,3352.66,0
R02763,43,1,1,1,10.0,15,2,114627.07,10780.63,0
R02770,57,1,1,0,10.0,15,5,21501.97,1940.71,0
R02777,69,1,1,0,10.0,15,4,143326.88,8030.25,0
R02779,43,1,1,3,10.0,14,1,140342.82,7429.95,0
R02787,72,3,1,0,10.0,16,1,99729.19,5993.73,0
R02797,29,1,1,0,10.0,15,2,105641.71,2819.79,0
R02800,55,1,2,0,10.0,15,1,44268.68,3274.37,0
R02806,38,3,1,0,10.0,15,2,23107.01,3029.4,0
R02810,47,1,1,0,10.0,15,2,269593.36,8285.29,0
R02813,66,1,1,0,10.0,15,4,126478.47,31193.0,0
R02814,50,1,1,0,10.0,11,1,15482.37,6404.47,0
R02824,32,1,1,0,10.0,15,1,165206.28,29128.8,0
R02826,72,1,1,0,10.0,15,2,179464.65,5122.04,0
R02833,53,1,1,0,10.0,12,1,142241.49,19323.34,0
R02840,45,1,1,2,10.0,12,1,90143.65,21197.88,0
R02841,63,1,2,0,10.0,15,1,96099.96,15443.44,0
R02855,32,1,1,2,10.0,15,1,51452.58,4632.03,0
R02859,63,1,1,0,10.0,16,1,186815.27,25358.3,0
R02867,48,1,1,0,10.0,14,1,70637.92,4317.38,0
R02881,54,1,1,2,10.0,15,2,117355.22,21604.06,0
R02885,71,1,1,0,10.0,15,2,72644.87,11236.53,0
R02888,34,1,1,0,10.0,15,1,162108.07,23042.25,0
R02892,39,1,2,0,10.0,15,1,103377.73,17608.01,0
R02899,34,5,2,0,10.0,15,1,75115.11,13158.36,0
R02903,36,1,1,1,10.0,15,1,73102.0,11763.21,0
R02908,49,1,2,0,10.0,15,1,104512.72,20293.81,0
R02911,35,5,2,0,10.0,15,1,68336.6,16147.9,0
R02922,34,1,1,0,10.0,15,4,79552.37,14826.25,0
R02927,36,1,1,2,10.0,14,5,68129.46,17649.42,0
R02936,59,1,1,2,10.0,13,1,333892.18,31271.02,0
R02943,57,1,1,0,10.0,15,2,135036.94,22022.8,0
R02946,68,1,1,0,10.0,12,1,25621.75,5436.15,0
R02948,56,1,1,0,10.0,13,1,230455.77,11263.5,0
R02950,48,1,2,0,10.0,15,1,47020.48,6494.57,0
R02963,39,1,1,2,10.0,12,1,55632.83,5685.72,0
R02988,61,1,1,0,10.0,15,4,79208.4,13377.23,0
R02997,61,2,2,0,10.0,15,1,118492.59,15123.18,0
R02998,61,1,1,0,10.0,15,1,118518.19,21841.92,0
R02999,61,3,1,0,10.0,15,2,168159.01,18357.84,0
R03009,52,1,1,0,10.0,13,1,60309.07,3250.77,0
R03011,40,1,1,4,10.0,15,4,20076.63,2398.58,0
R03014,67,1,1,0,10.0,13,1,233127.98,7359.53,0
R03033,27,5,2,0,10.0,15,1,40029.32,1742.17,0
R03034,62,1,1,1,10.0,15,1,91795.99,6218.78,0
R03047,60,1,1,0,10.0,12,1,95486.61,4643.63,0
R03052,53,1,1,0,10.0,15,4,93801.0,5590.26,0
R03055,66,1,1,0,10.0,13,1,34899.05,2172.13,0
R03060,49,1,1,0,10.0,13,1,62210.31,5530.5,0
R03065,59,1,1,1,10.0,15,1,95717.98,4399.94,0
R03067,56,1,1,0,10.0,15,1,143371.85,5135.85,0
R03106,71,1,1,0,10.0,12,1,150242.99,4692.87,0
R03118,35,1,1,0,10.0,13,1,54777.74,9368.26,0
R03123,26,1,1,3,10.0,13,1,100308.03,14800.34,0
R03125,50,1,1,1,10.0,15,1,126872.48,13828.18,0
R03126,70,1,1,0,10.0,13,1,59608.56,38490.08,0
R03127,41,1,1,0,10.0,15,1,120176.52,12067.87,0
R03132,61,1,1,0,10.0,13,1,131124.49,11246.45,0
R03146,71,1,1,0,10.0,12,1,83053.08,4555.63,0
R03152,47,1,1,0,10.0,12,1,88439.67,5928.13,0
R03159,39,3,2,0,10.0,15,1,90944.05,14135.92,0
R03163,27,1,1,0,10.0,15,1,55491.18,8535.48,0
R03171,47,1,1,0,10.0,15,1,72806.11,20620.03,0
R03175,28,5,1,0,10.0,15,1,96562.51,15943.94,0
R03187,40,1,1,2,10.0,14,1,170092.76,21344.74,0
R03191,59,1,1,0,10.0,13,1,70469.37,13860.4,0
R03196,29,1,1,0,10.0,13,1,230793.76,17567.34,0
R03204,30,1,1,0,10.0,15,2,162032.02,28581.08,0
R03205,36,1,1,0,10.0,16,1,99307.74,12941.81,0
R03213,59,1,2,0,10.0,15,1,78943.25,13256.33,0
R03216,29,1,1,2,10.0,15,4,9823.22,11342.9,0
R03224,48,1,1,2,10.0,15,1,75005.21,12240.04,0
R03228,62,1,1,0,10.0,12,1,206973.55,80172.31,0
R03234,69,1,1,0,10.0,15,2,69192.6,9383.74,0
R03238,40,1,1,0,10.0,16,1,75017.9,14347.24,0
R03250,70,3,1,0,10.0,15,1,79172.4,8070.89,0
R03258,69,1,1,0,10.0,15,1,359860.7,31883.31,0
R03259,56,1,1,0,10.0,16,1,168097.52,14987.56,0
R03263,50,1,1,1,10.0,15,1,195703.24,12840.89,0
R03264,54,1,1,2,10.0,15,2,77713.87,7771.19,0
R03277,42,1,1,2,10.0,13,1,146740.99,21837.77,0
R03282,51,1,1,0,10.0,16,1,170403.93,33626.41,0
R03285,48,1,1,1,10.0,15,1,373259.15,18062.8,0
R03286,41,1,1,0,10.0,13,1,145260.36,13541.38,0
R03287,33,1,1,2,10.0,15,1,124278.81,38679.09,0
R03290,42,1,1,2,10.0,12,1,151024.59,15148.07,0
R03291,54,1,1,0,10.0,15,1,299798.34,14278.54,0
R03293,46,1,1,0,10.0,15,1,114483.77,11862.57,0
R03310,31,1,1,0,10.0,15,4,50229.51,4313.55,0
R03317,39,5,2,0,10.0,15,1,75082.44,5158.86,0
R03328,47,1,1,0,10.0,15,1,70027.25,5875.94,0
R03338,31,1,1,0,10.0,15,4,163329.21,14074.81,0
R03339,30,1,1,2,10.0,14,1,46065.01,3337.91,0
R03348,49,1,1,0,10.0,15,4,30143.3,4157.74,0
R03352,24,5,2,0,10.0,15,1,88758.36,3025.61,0
R03354,64,3,1,0,10.0,15,1,35155.11,4808.29,0
R03359,27,1,1,0,10.0,13,1,168004.63,5503.24,0
R03380,57,1,2,0,9.0,13,1,132128.49,12520.39,0
R03381,38,1,1,2,9.0,15,1,105013.6,3719.78,0
R03391,53,1,2,0,9.0,15,1,153022.41,9673.52,0
R03396,56,1,1,0,9.0,15,2,79425.25,8568.22,0
R03431,69,2,1,0,9.0,14,2,61148.66,8177.81,0
R03437,61,1,2,0,9.0,10,1,111104.65,8563.46,0
R03452,40,1,1,4,9.0,13,4,28998.05,10336.79,0
R03456,57,1,2,0,9.0,14,1,52597.4,11424.47,0
R03459,50,1,2,0,9.0,15,1,75376.86,10131.01,0
R03464,73,1,1,0,9.0,16,4,87655.41,3717.04,0
R03475,22,1,1,0,9.0,13,1,110067.22,51940.29,0
R03480,69,3,1,0,9.0,16,1,217002.35,35553.78,0
R03492,48,2,2,0,9.0,15,1,39486.22,5275.35,0
R03510,39,1,1,2,8.0,14,1,197023.41,22568.06,0
R03511,65,1,1,0,8.0,12,1,51253.22,15148.6,0
R03513,30,1,1,2,8.0,13,2,68054.41,10216.27,0
R03515,42,3,1,0,8.0,15,4,100077.37,9280.1,0
R03516,52,1,1,0,8.0,15,2,215981.48,17164.79,0
R03517,34,1,1,2,8.0,12,1,97097.96,9952.82,0
R03518,33,1,2,0,8.0,15,1,133226.94,8019.52,0
R03520,26,1,1,0,8.0,13,4,46163.22,20286.61,0
R03521,67,1,1,0,8.0,11,4,38261.6,7364.78,0
R03524,35,1,1,2,8.0,12,1,221144.75,27385.83,0
R03525,61,1,1,0,8.0,12,1,85894.66,14317.3,0
R03528,46,1,1,0,8.0,15,1,61564.02,13863.96,0
R03530,26,1,1,0,8.0,14,4,72089.09,11299.84,0
R03532,37,1,1,2,8.0,15,1,120103.22,18351.67,0
R03534,24,1,1,4,8.0,13,2,73851.94,8535.81,0
R03540,67,1,1,0,8.0,13,1,134121.69,7985.74,0
R03541,33,1,1,2,8.0,15,1,72297.89,5617.31,0
R03544,73,1,1,0,8.0,12,1,40708.52,3996.49,0
R03545,44,1,1,0,8.0,15,1,221966.19,15420.41,0
R03547,36,5,1,0,8.0,14,1,95126.48,7442.96,0
