id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R04551,19,5,2,0,6.0,13,4,1315.19,1749.97,3
R04552,31,3,2,0,6.0,13,4,31455.82,8583.74,3
R04553,57,5,2,0,6.0,13,2,24513.17,3781.23,3
R04557,24,5,2,0,6.0,15,4,50163.54,7703.07,3
R04569,29,5,2,1,6.0,13,4,31278.36,6983.5,3
R04575,26,1,2,1,6.0,13,4,57411.57,6486.94,3
R04582,37,5,2,0,6.0,13,4,28325.8,5387.86,3
R04587,33,1,2,0,6.0,14,4,43542.11,12655.89,3
R04613,46,4,2,0,6.0,13,4,76197.68,5073.86,3
R04614,22,5,2,0,6.0,13,4,18314.97,2225.3,3
R04629,54,3,2,0,6.0,16,4,75020.71,62689.36,3
R04630,23,3,2,0,6.0,14,4,85300.48,39237.65,3
R04633,25,5,2,0,6.0,16,4,62142.69,9434.49,3
R04634,33,1,2,0,6.0,14,4,84277.22,12984.18,3
R04651,47,5,2,0,6.0,14,4,50076.07,5376.91,3
R04654,21,5,2,0,6.0,13,4,20904.07,1711.52,3
R04656,32,5,2,2,6.0,13,4,6978.68,713.85,3
R04670,26,1,2,3,5.0,13,4,42874.34,9246.31,3
R04674,63,3,2,0,5.0,13,1,35018.24,3480.41,3
R04677,31,1,2,0,5.0,11,4,52461.23,6621.67,3
R04684,27,5,2,2,5.0,13,4,11566.65,6418.56,3
R04689,34,5,2,0,5.0,15,4,21100.16,1354.77,3
R04693,45,5,2,0,5.0,14,2,30716.31,1687.85,3
R04708,44,5,2,0,5.0,13,2,45262.84,6902.71,3
R04711,20,5,2,0,5.0,13,4,39714.62,6903.8,3
R04713,28,5,2,2,5.0,13,4,10618.97,4995.96,3
R04714,32,4,2,1,5.0,13,4,12442.89,4758.63,3
R04715,21,5,2,0,5.0,13,4,45078.89,7240.83,3
R04716,40,1,2,0,5.0,11,4,9827.1,11368.04,3
R04718,19,5,2,1,5.0,13,4,24238.62,6531.05,3
R04726,24,1,2,0,5.0,13,4,54034.94,6582.58,3
R04729,30,5,2,2,5.0,13,4,17312.69,5642.06,3
R04736,21,5,2,2,5.0,13,4,22009.61,2245.22,3
R04737,54,3,2,0,5.0,13,4,55489.53,21502.3,3
R04749,48,1,2,1,5.0,13,4,42682.22,2821.16,3
R04753,18,5,2,0,5.0,13,6,3897.11,1675.75,3
R04760,46,3,2,0,5.0,15,4,70029.44,20161.7,3
R04764,32,5,2,0,5.0,15,5,35410.56,5568.57,3
R04765,49,2,2,0,5.0,13,2,21610.95,6369.32,3
R04766,31,5,2,1,5.0,13,4,28374.03,7480.42,3
R04768,32,5,2,2,5.0,13,4,14211.76,2305.02,3
R04769,28,1,2,0,5.0,11,4,53107.27,5476.52,3
R04771,51,5,2,0,5.0,13,4,70362.67,10397.65,3
R04772,23,5,2,0,5.0,13,4,11603.35,4630.13,3
R04773,59,3,2,0,5.0,14,4,6243.48,3366.28,3
R04774,82,2,2,0,5.0,13,2,34061.64,4435.49,3
R04783,23,5,2,0,5.0,13,4,8062.76,1626.43,3
R04803,23,5,2,0,5.0,13,4,3014.67,1836.99,3
R04809,25,5,2,0,5.0,15,4,6412.73,1269.93,3
R04811,35,5,2,0,5.0,15,4,43363.81,2483.84,3
R04817,27,5,2,1,5.0,14,4,19121.58,3395.92,3
R04821,59,5,2,2,5.0,13,2,37223.01,6970.29,3
R04823,49,1,2,1,5.0,13,4,110424.82,16586.03,3
R04824,26,5,2,0,5.0,16,5,2553.75,1237.85,3
R04826,22,5,2,0,5.0,15,4,24061.17,4965.52,3
R04827,20,5,2,0,5.0,13,4,2087.66,1113.14,3
R04832,58,5,2,0,5.0,16,4,61085.81,12290.27,3
R04836,58,1,2,0,5.0,13,4,116311.43,12980.63,3
R04839,41,1,2,0,5.0,11,4,41272.84,8524.45,3
R04841,50,5,2,0,5.0,15,2,19643.38,4614.26,3
R04844,36,3,2,0,5.0,15,4,22024.61,7859.57,3
R04848,70,3,2,0,5.0,13,2,15640.09,2468.07,3
R04851,31,5,2,1,5.0,13,1,110611.65,8144.26,3
R04853,28,5,2,2,5.0,11,4,7574.19,23237.23,3
R04855,22,5,2,1,5.0,13,2,50477.18,4831.02,3
R04856,24,5,2,0,5.0,15,4,2960.12,5287.56,3
R04862,28,1,2,1,5.0,13,4,52097.05,2392.08,3
R04864,30,5,2,0,5.0,15,4,42204.0,4087.6,3
R04865,57,1,2,0,5.0,13,4,42602.69,2046.18,3
R04868,18,2,2,0,5.0,13,6,5142.52,187.04,3
R04870,67,2,2,0,5.0,13,4,31302.64,2586.47,3
R04873,82,3,2,0,5.0,10,4,17987.18,2208.44,3
R04876,28,5,2,0,5.0,15,4,20034.18,1571.82,3
R04881,62,5,2,0,5.0,15,2,35639.81,1228.87,3
R04888,20,5,2,0,5.0,13,6,16261.82,3822.76,3
R04889,35,5,2,2,5.0,14,4,18060.0,2579.25,3
R04890,52,3,2,0,5.0,16,4,30320.39,8945.89,3
R04900,43,5,2,0,5.0,10,4,31655.56,4993.46,3
R04901,19,5,2,0,5.0,11,4,18345.8,1941.98,3
R04903,54,1,2,0,5.0,13,4,88145.07,12578.14,3
R04907,20,5,2,0,5.0,13,4,14213.44,1820.57,3
R04912,29,4,2,4,5.0,14,4,28748.91,1990.93,3
R04913,25,1,2,0,5.0,13,4,59745.83,2749.41,3
R04918,51,4,2,0,5.0,13,5,4149.95,3867.45,3
R04919,49,1,2,1,5.0,13,4,108351.88,10575.43,3
R04920,42,4,2,0,5.0,11,4,19450.34,2900.22,3
R04928,68,3,2,0,5.0,13,1,41012.35,7196.11,3
R04935,24,5,2,0,5.0,13,4,47665.31,4560.69,3
R04937,40,3,2,0,5.0,13,1,50334.6,5543.38,3
R04941,20,5,2,1,5.0,14,4,58082.68,8581.83,3
R04951,31,1,2,0,5.0,14,4,72027.37,5670.68,3
R04964,61,5,2,0,5.0,11,4,11371.89,1861.77,3
R04969,40,1,2,0,5.0,13,4,101507.75,6083.87,3
R04971,22,5,2,0,5.0,15,4,4455.85,1109.05,3
R04980,51,5,2,0,5.0,14,2,19178.97,1602.09,3
R04986,35,5,2,2,5.0,13,4,30989.06,12989.39,3
R04991,32,5,2,1,5.0,15,4,46353.86,9969.58,3
R04996,21,5,2,0,5.0,13,6,9418.92,1828.47,3
R04997,47,3,2,0,5.0,14,4,41758.06,4932.44,3
R05002,38,5,2,1,5.0,14,4,25625.44,1807.21,3
R05010,51,3,2,0,5.0,13,2,22421.52,3621.36,3
R05015,68,3,2,0,5.0,13,4,35369.92,12712.89,3
R05018,24,5,2,0,5.0,15,4,32653.83,18598.5,3
R05022,24,5,2,0,5.0,13,4,56757.27,18100.16,3
R05024,45,5,2,0,5.0,11,4,13320.19,5171.99,3
R05025,21,5,2,0,5.0,13,4,4299.31,3709.64,3
R05030,52,3,2,0,5.0,13,5,56024.1,7670.87,3
R05032,29,5,2,0,5.0,13,4,24130.32,6107.53,3
R05036,31,5,2,0,5.0,13,4,46245.43,5553.52,3
R05041,23,5,2,1,5.0,13,5,10487.84,955.91,3
R05048,25,1,2,0,5.0,11,4,67045.83,5466.38,3
R05054,22,5,2,1,5.0,13,4,27600.35,6746.51,3
R05057,22,5,2,0,5.0,15,4,12301.14,4424.18,3
R05059,80,3,2,0,5.0,13,4,20771.78,3566.73,3
R05062,20,5,2,0,5.0,13,4,14422.2,1971.7,3
R05063,23,5,2,0,5.0,13,4,19416.32,3154.22,3
R05064,75,5,2,0,5.0,13,2,42457.82,2144.24,3
R05076,25,5,2,0,5.0,13,4,85207.84,3806.26,3
R05077,18,5,2,0,5.0,13,6,5018.28,676.84,3
R05078,53,5,2,1,5.0,10,4,21793.35,2296.27,3
R05080,35,5,2,0,5.0,14,1,8664.95,1264.81,3
R05081,21,5,2,0,5.0,14,4,34181.43,1098.72,3
R05082,47,5,2,2,5.0,11,4,34117.3,3038.05,3
R05099,21,5,2,0,5.0,13,4,12751.64,1643.09,3
R05100,18,5,2,0,5.0,13,4,20130.07,1351.69,3
R05110,18,5,2,0,5.0,13,6,2396.44,478.56,3
R05111,58,5,2,0,5.0,16,4,34918.23,1493.16,3
R05112,50,3,2,0,5.0,13,4,12471.73,13276.94,3
R05113,57,3,2,0,5.0,11,4,24192.25,3375.82,3
R05132,59,3,2,0,5.0,10,4,17652.67,3513.9,3
R05140,46,5,2,1,5.0,13,4,44299.76,9555.65,3
R05151,25,5,2,0,5.0,13,4,20404.26,2025.33,3
R05154,34,5,2,1,5.0,13,2,29281.04,3087.77,3
R05162,32,4,2,1,5.0,13,4,50278.41,6158.94,3
R05166,18,5,2,0,5.0,13,6,5177.77,1143.05,3
R05168,20,5,2,0,5.0,13,6,7509.9,1500.69,3
R05189,20,1,2,0,5.0,13,4,42734.45,4216.85,3
R05193,52,3,2,0,5.0,13,4,46528.93,2108.58,3
R05196,23,5,2,2,5.0,11,4,23084.22,2701.34,3
R05198,18,5,2,0,5.0,13,6,17711.44,890.78,3
R05203,77,2,2,0,5.0,13,2,109530.96,25741.34,3
R05204,47,5,2,0,5.0,15,4,70195.66,2934.09,3
R05223,31,5,2,0,5.0,15,4,102400.92,5740.03,3
R05224,21,5,2,1,5.0,14,4,73682.6,15773.86,3
R05226,31,3,2,2,5.0,13,4,17852.14,6720.34,3
R05231,40,1,2,3,5.0,13,4,64047.46,16561.61,3
R05232,22,5,2,0,5.0,13,4,53750.94,12688.85,3
R05240,45,5,2,1,5.0,13,4,53584.65,9451.07,3
R05241,47,4,2,0,5.0,13,4,13052.49,17258.54,3
R05244,19,5,2,0,5.0,13,4,8307.45,4675.37,3
R05245,31,5,2,0,5.0,13,4,12051.76,3847.91,3
R05247,25,1,2,0,5.0,13,4,61485.15,10128.55,3
R05249,36,5,2,0,5.0,13,4,26458.85,21639.4,3
R05252,64,3,2,0,5.0,11,4,118713.9,11288.09,3
R05253,21,5,2,0,5.0,13,4,5862.99,5669.69,3
R05254,21,5,2,0,5.0,13,4,20128.4,2130.55,3
R05259,52,5,2,0,5.0,14,1,8349.92,4653.8,3
R05262,20,5,2,1,5.0,11,4,62340.15,6256.26,3
R05268,61,3,2,0,5.0,13,2,34695.56,1681.35,3
R05272,55,3,2,0,5.0,14,4,48486.87,4098.35,3
R05283,41,5,2,0,5.0,11,1,28302.2,3868.8,3
R05291,45,5,2,1,4.0,13,4,74026.85,10118.41,3
R05296,70,5,2,0,4.0,16,2,29986.13,13857.95,3
R05298,64,1,2,0,4.0,13,4,117902.75,14203.36,3
R05311,27,5,2,0,4.0,14,1,72310.19,14068.43,3
R05322,24,5,2,0,4.0,15,4,50298.43,8255.82,3
R05326,36,1,2,0,4.0,14,4,34931.39,4549.21,3
R05333,54,3,2,0,4.0,14,4,30199.12,4769.15,3
R05336,26,5,2,0,4.0,14,2,62959.76,2085.42,3
R05340,58,3,2,0,4.0,14,4,42875.18,3317.49,3
R05349,34,3,2,2,4.0,13,4,48967.36,2600.03,3
R05351,69,1,2,0,4.0,13,4,73667.75,3176.84,3
R05354,24,5,2,0,4.0,13,4,61181.78,3664.21,3
R05359,64,3,2,0,4.0,13,4,43160.77,12627.57,3
R05360,40,5,2,0,4.0,16,2,163.66,2804.64,3
R05368,59,5,2,0,4.0,15,2,49806.82,7005.59,3
R05378,21,5,2,0,4.0,13,4,549.74,1149.74,3
R05384,62,5,2,0,4.0,14,4,33768.0,13226.46,3
R05399,28,4,2,3,4.0,13,4,24055.47,2194.86,3
R05400,24,5,2,0,4.0,13,4,43415.71,6874.48,3
R05401,67,3,2,0,4.0,13,4,87301.09,4000.79,3
R05403,37,5,2,0,4.0,13,4,30189.7,2441.81,3
R05407,54,3,2,0,4.0,13,4,57981.41,2095.6,3
R05408,45,1,2,1,4.0,13,4,50864.16,4262.64,3
R05418,48,5,2,0,4.0,13,2,48207.89,6785.7,3
R05424,32,3,2,3,4.0,13,4,19212.09,5948.56,3
R05431,22,5,2,0,4.0,13,4,3952.41,3538.48,3
R05433,49,3,2,0,4.0,13,1,97021.73,35779.81,3
R05435,22,5,2,0,4.0,13,4,2990.22,4383.75,3
R05438,36,1,2,0,4.0,13,4,125125.98,24737.28,3
R05442,53,3,2,0,4.0,13,1,12787.65,5286.47,3
R05450,42,4,2,6,4.0,13,4,22133.18,13905.94,3
R05452,59,5,2,0,4.0,13,2,53923.35,5403.62,3
R05454,73,3,2,0,4.0,13,4,43037.82,6652.59,3
R05460,24,5,2,2,4.0,13,4,17561.13,5348.25,3
R05461,60,3,2,0,4.0,11,4,23108.12,4585.44,3
R05465,48,5,2,0,4.0,13,1,82695.08,11449.77,3
R05467,42,2,2,0,4.0,13,1,78468.3,7808.01,3
R05475,35,5,2,0,4.0,14,4,72330.06,3226.3,3
R05477,37,3,2,0,4.0,14,4,39520.42,4516.98,3
R05490,68,5,2,0,4.0,15,4,7409.02,9600.51,3
R05492,47,1,2,0,4.0,13,4,48036.49,8118.73,3
R05496,32,1,2,1,4.0,13,4,100278.52,18185.76,3
R05499,65,3,2,0,4.0,13,1,29304.77,5856.77,3
R05500,50,1,2,0,4.0,13,4,62804.07,10085.07,3
R05505,68,2,2,1,4.0,13,2,96331.22,12140.79,3
R05510,30,5,2,0,4.0,15,4,18499.12,6145.03,3
R05511,60,2,2,0,4.0,13,1,102490.34,22573.25,3
R05517,20,5,2,0,4.0,13,6,2207.84,1388.45,3
R05520,56,3,2,0,4.0,13,1,46615.48,9211.91,3
R05522,27,5,2,0,4.0,14,1,30067.01,3639.36,3
R05523,21,5,2,0,4.0,13,4,38946.25,5814.0,3
R05524,27,5,2,0,4.0,13,4,29116.14,6860.28,3
R05527,21,5,2,0,4.0,13,6,2704.15,1406.29,3
R05532,67,3,2,0,4.0,13,1,14387.78,3790.78,3
R05535,55,3,2,0,4.0,14,4,28089.28,2945.1,3
R05536,27,5,2,0,4.0,15,4,34019.4,6156.94,3
R05540,62,2,2,0,4.0,13,4,5712.74,1625.72,3
R05544,28,1,2,0,4.0,13,5,47656.62,1236.48,3
R05545,53,3,2,0,4.0,14,4,31081.2,2954.08,3
R05550,51,3,2,0,4.0,13,4,35587.13,3742.06,3
R05551,72,2,2,0,4.0,13,2,49642.44,2041.12,3
R05554,20,1,2,0,4.0,13,4,66209.88,1993.07,3
R05557,28,5,2,0,4.0,13,4,46801.92,3417.03,3
R05559,62,3,2,0,4.0,13,1,73513.14,17192.22,3
R05566,35,5,2,1,4.0,14,4,53157.15,7568.31,3
R05569,43,4,2,0,4.0,15,4,13050.73,7471.7,3
R05571,31,5,2,1,4.0,13,4,19503.99,4927.0,3
R05572,43,5,2,1,4.0,13,4,69793.73,14095.0,3
R05575,45,5,2,0,4.0,13,4,50296.98,10637.67,3
R05577,24,5,2,1,4.0,13,4,48185.6,3455.1,3
R05578,23,5,2,0,4.0,13,1,4214.6,1812.48,3
R05583,63,5,2,0,4.0,13,1,61485.8,8469.02,3
R05592,50,5,2,0,4.0,13,1,35159.69,4658.97,3
R05594,55,3,2,0,4.0,13,4,5068.35,1866.09,3
R05601,45,1,2,0,4.0,14,4,56836.97,12329.83,3
R05603,43,5,2,0,4.0,15,4,42260.88,8852.12,3
R05606,70,3,2,0,4.0,13,4,71443.24,9804.71,3
R05609,68,3,2,0,4.0,13,1,103319.1,13743.35,3
R05610,24,5,2,1,4.0,15,4,92619.75,17060.31,3
R05614,39,5,2,4,4.0,13,1,40705.94,11588.71,3
R05621,38,3,2,0,4.0,14,4,42648.12,12070.3,3
R05625,29,5,2,1,4.0,13,4,38491.47,10739.7,3
R05626,64,3,2,0,4.0,13,4,70420.87,7039.15,3
R05633,37,2,2,0,4.0,14,4,65808.93,6439.82,3
R05642,37,5,2,0,4.0,15,4,96060.09,6716.66,3
R05646,28,5,2,0,4.0,16,4,50030.13,7779.47,3
R05650,61,2,2,0,4.0,13,1,61805.55,25820.6,3
R05652,22,5,2,0,4.0,15,4,2208.38,1932.78,3
R05655,18,5,2,0,4.0,11,5,5124.11,826.45,3
R05657,63,3,2,0,4.0,16,4,115186.02,3456.62,3
R05664,31,5,2,0,4.0,16,4,81633.33,3447.75,3
R05665,25,5,2,0,4.0,15,4,65289.33,3341.41,3
R05667,44,5,2,3,4.0,13,2,77943.49,2021.26,3
R05678,37,5,2,0,4.0,13,1,23347.08,1618.74,3
R05680,34,5,2,0,4.0,15,4,65436.63,7712.21,3
R05681,27,5,2,0,4.0,13,4,59080.79,6037.55,3
R05682,28,5,2,0,4.0,13,4,18375.23,1595.03,3
R05685,19,5,2,0,4.0,13,6,15348.09,404.29,3
R05686,22,5,2,0,4.0,13,4,34322.65,2165.95,3
R05689,59,5,2,0,4.0,13,4,50416.47,6996.31,3
R05694,61,5,2,0,4.0,13,1,45572.34,4886.52,3
R05696,19,5,2,0,4.0,13,4,69947.06,6113.36,3
R05699,37,5,2,1,4.0,13,4,21488.67,1972.31,3
R05702,31,3,2,3,4.0,13,4,24677.76,1794.37,3
R05704,36,5,2,0,4.0,13,4,55983.92,11071.08,3
R05706,51,3,2,0,4.0,14,4,48625.58,7940.7,3
R05707,55,5,2,0,4.0,15,4,13313.24,7689.83,3
R05709,21,5,2,2,4.0,13,4,20461.26,5742.08,3
R05712,35,1,2,1,4.0,13,4,94376.8,20831.16,3
R05713,67,3,2,0,4.0,13,4,35308.45,9109.72,3
R05719,29,5,2,2,4.0,13,4,49191.18,31766.91,3
R05720,36,1,2,3,4.0,13,4,108832.85,14599.74,3
R05721,54,1,2,0,4.0,11,4,37101.99,27321.66,3
R05725,53,3,2,0,4.0,13,2,83471.77,12818.47,3
R05727,27,5,2,0,4.0,15,4,90130.83,15993.42,3
R05729,29,3,2,0,4.0,15,4,115125.09,8249.65,3
R05733,51,1,2,0,4.0,14,4,115256.9,13024.32,3
R05734,70,3,2,2,4.0,13,4,91911.69,6849.66,3
R05736,21,5,2,0,4.0,13,6,5095.93,5914.69,3
R05738,24,5,2,0,4.0,15,4,27743.28,1916.64,3
R05741,27,5,2,0,4.0,15,4,17915.55,6226.54,3
R05743,58,2,2,0,4.0,13,1,232707.43,4511.28,3
R05744,40,5,2,0,4.0,13,4,56456.51,6505.6,3
R05748,54,5,2,0,4.0,13,1,35234.22,13669.29,3
R05749,26,5,2,0,4.0,14,1,45851.45,6131.52,3
R05752,23,5,2,0,4.0,15,4,49121.29,4841.71,3
R05754,57,3,2,0,4.0,13,2,26864.84,2705.88,3
R05755,53,3,2,6,4.0,13,4,56836.91,12362.62,3
R05756,27,5,2,0,4.0,15,4,128359.81,4388.39,3
R05760,49,3,2,0,4.0,13,2,39224.72,4671.96,3
R05761,38,4,2,1,4.0,13,4,50037.11,3770.83,3
R05776,58,2,2,0,4.0,13,1,45625.04,2031.26,3
R05777,23,5,2,0,4.0,15,4,55023.19,3588.49,3
R05779,19,5,2,0,4.0,13,4,15180.33,2119.66,3
R05780,34,1,2,3,4.0,13,4,85134.39,4957.76,3
R05781,50,1,2,1,4.0,13,4,134607.92,6432.99,3
R05782,55,3,2,0,4.0,13,1,67568.04,3225.38,3
R05783,60,2,2,0,4.0,13,4,34519.47,4429.91,3
R05785,30,5,2,0,4.0,14,4,35003.21,4898.33,3
R05787,23,5,2,0,4.0,13,4,16311.07,1460.89,3
R05788,25,3,2,0,4.0,15,4,95296.31,15136.14,3
R05789,31,5,2,1,4.0,14,4,49488.27,3317.04,3
R05790,20,5,2,0,4.0,13,6,1099.86,829.21,3
R05793,19,5,2,0,4.0,13,6,2224.19,6544.33,3
R05794,18,5,2,0,4.0,13,6,261.47,1859.47,3
R05795,41,1,2,1,4.0,13,4,25510.72,1462.78,3
R05796,68,5,2,0,4.0,13,4,23921.09,2874.04,3
R05801,21,5,2,0,4.0,13,4,95000.87,16537.0,3
R05802,33,5,2,1,4.0,13,4,43425.05,6480.05,3
R05803,21,5,2,0,4.0,11,4,2552.03,3081.26,3
R05804,62,2,2,0,4.0,15,4,78168.89,14155.07,3
R05805,21,5,2,0,4.0,13,4,15886.81,4661.99,3
R05813,55,5,2,0,4.0,11,4,54835.14,10807.34,3
R05816,34,5,2,0,4.0,16,4,69235.66,11586.45,3
R05819,60,3,2,0,4.0,13,4,23229.93,7147.69,3
R05825,26,5,2,0,4.0,16,4,34480.06,5752.3,3
R05826,58,2,2,0,4.0,15,4,16052.87,8560.55,3
R05830,19,5,2,0,4.0,13,6,550.07,46.77,3
R05835,44,5,2,0,4.0,14,4,46185.12,3639.68,3
R05837,65,1,2,0,4.0,14,4,180922.25,16403.25,3
R05839,42,4,2,1,4.0,13,4,41028.79,9038.41,3
R05843,53,5,2,0,4.0,13,1,124039.47,59575.51,3
R05844,27,5,2,2,4.0,13,4,1126.72,5067.69,3
R05845,60,2,2,0,4.0,13,2,59475.69,3707.02,3
R05849,64,3,2,0,4.0,13,1,45429.76,2258.37,3
R05855,59,3,2,0,4.0,13,4,45425.76,3295.57,3
R05858,31,3,2,2,4.0,13,4,38633.78,4249.3,3
R05861,20,5,2,0,4.0,13,4,12217.16,1055.98,3
R05863,36,1,2,0,4.0,13,4,125030.76,5176.91,3
R05865,58,3,2,0,4.0,13,1,52081.95,4677.48,3
R05867,48,1,2,0,4.0,16,4,41761.61,4606.25,3
R05870,26,5,2,0,4.0,15,4,115082.21,4170.67,3
R05875,20,5,2,0,4.0,16,6,6447.95,792.82,3
R05879,39,3,2,0,4.0,15,4,69004.17,6490.47,3
R05885,46,5,2,0,4.0,14,4,38455.71,3667.86,3
R05892,66,1,2,0,4.0,13,4,50968.38,9868.82,3
R05896,23,5,2,0,4.0,15,4,104680.46,5676.76,3
R05897,49,3,2,0,4.0,14,4,24150.3,2944.88,3
R05905,26,5,2,0,4.0,13,4,35029.8,6881.05,3
R05910,54,5,2,0,4.0,13,4,35404.42,7014.05,3
R05911,56,3,2,0,4.0,13,4,76264.63,21391.29,3
R05925,30,5,2,0,4.0,15,4,80876.63,5447.79,3
R05927,36,3,2,2,4.0,13,4,23361.13,4267.69,3
R05928,34,5,2,7,4.0,13,1,134708.83,21628.64,3
R05929,25,5,2,0,4.0,15,4,60145.74,2814.49,3
R05931,34,5,2,1,4.0,13,4,20829.87,4654.25,3
R05939,24,5,2,0,4.0,13,4,8008.92,3070.12,3
R05943,34,5,2,0,4.0,16,4,8273.15,3120.89,3
R05947,27,5,2,1,4.0,13,5,7604.14,1507.76,3
R05956,57,3,2,0,4.0,13,4,24623.9,1393.72,3
R05965,35,5,2,1,4.0,11,4,19725.75,1001.61,3
R05969,22,5,2,0,4.0,14,4,981.28,1226.36,3
R05979,41,3,2,2,3.0,13,4,92550.8,16303.89,3
R05981,25,5,2,0,3.0,16,4,27050.48,5403.48,3
R05990,25,5,1,0,3.0,13,4,30305.28,6366.16,3
R05991,56,2,2,0,3.0,13,4,14395.01,5507.38,3
R05994,22,5,2,1,3.0,12,1,31430.78,7204.91,3
R06001,22,5,1,0,3.0,13,4,12384.85,10945.16,3
R06002,23,5,2,0,3.0,15,4,96279.22,12813.05,3
R06026,58,3,2,0,3.0,13,1,56483.63,16805.57,3
R06036,30,5,2,0,3.0,16,2,35932.47,8466.95,3
R06037,40,5,1,0,3.0,13,4,34295.06,10882.17,3
R06038,63,4,1,0,3.0,13,4,115048.7,14510.53,3
R06051,46,5,1,0,3.0,13,4,25161.36,4836.68,3
R06052,36,3,2,0,3.0,14,4,41971.64,5387.2,3
R06057,29,5,2,0,3.0,16,4,44673.74,4249.42,3
R06060,51,5,2,0,3.0,15,2,97674.68,6493.35,3
R06072,65,5,2,0,3.0,14,2,86759.87,5324.03,3
R06073,68,5,2,0,3.0,16,2,124902.07,7067.66,3
R06085,58,3,2,0,3.0,14,4,64593.54,7252.48,3
R06090,66,3,1,0,3.0,13,4,44722.88,4164.12,3
R06109,63,3,2,0,3.0,16,2,287720.45,1270617.28,3
R06111,66,1,2,0,3.0,13,2,58008.7,15139.09,3
R06115,52,5,2,0,3.0,16,4,2078.41,4816.12,3
R06119,47,5,2,0,3.0,16,4,219823.62,6575.05,3
R06121,54,3,2,0,3.0,14,2,67875.89,2239.22,3
R06123,51,5,2,0,3.0,14,4,50152.86,3113.48,3
R06136,36,5,2,3,3.0,13,1,7164.9,5237.78,3
R06138,34,5,2,0,3.0,16,4,86480.2,3763.0,3
R06142,30,5,2,0,3.0,15,4,345457.2,10832.39,3
R06182,28,5,2,0,3.0,16,4,83062.54,10432.59,3
R06192,38,5,2,0,3.0,15,4,60928.82,16482.36,3
R06203,51,5,2,0,3.0,14,2,83002.77,6848.56,3
R06206,27,5,2,0,3.0,16,4,51956.18,8623.38,3
R06218,40,5,2,1,3.0,13,4,119861.1,12665.48,3
R06219,25,5,2,0,3.0,15,4,11923.71,4096.24,3
R06226,25,5,2,0,3.0,16,2,107397.24,63803.62,3
R06228,41,3,2,0,3.0,16,2,63645.6,13962.36,3
R06231,46,5,2,0,3.0,16,4,62037.77,8381.45,3
R06236,49,3,2,0,3.0,16,4,79710.89,17190.75,3
R06238,52,3,2,0,3.0,14,4,117096.37,12485.87,3
R06269,29,5,2,0,3.0,15,4,68475.76,8574.97,3
R06274,55,3,2,1,3.0,13,4,48885.5,6665.38,3
R06275,43,5,2,0,3.0,16,2,219570.33,8629.28,3
R06283,68,3,2,0,3.0,15,4,79987.4,6935.05,3
R06292,34,5,2,0,3.0,16,1,67206.27,8113.83,3
R06305,43,1,2,0,3.0,13,5,20481.82,4138.89,3
R06307,61,5,2,0,3.0,14,1,34237.73,8360.39,3
R06313,62,3,2,0,3.0,15,4,112115.68,12922.84,3
R06314,47,5,2,0,3.0,16,1,52044.2,7643.66,3
R06334,25,5,2,0,3.0,15,4,66338.78,5722.94,3
R06346,60,5,2,0,3.0,16,2,166741.67,10335.35,3
R06350,49,3,2,0,3.0,14,4,57779.54,2851.22,3
R06359,37,2,2,0,3.0,12,4,67387.45,3822.2,3
R06362,64,5,2,0,3.0,13,1,70697.3,4512.95,3
R06368,55,3,2,0,3.0,13,4,100274.56,3463.84,3
R06370,63,3,2,0,3.0,13,2,75415.1,2847.66,3
R06385,26,5,1,1,3.0,13,4,45454.41,3538.98,3
R06397,26,5,2,1,3.0,14,4,80157.05,3743.13,3
R06399,43,3,2,0,3.0,14,4,67464.12,3316.16,3
R06404,50,5,2,0,3.0,16,1,70080.24,5997.21,3
R06408,27,5,2,0,3.0,15,4,26110.99,2671.11,3
R06413,38,5,2,0,3.0,16,4,58041.81,6342.38,3
R06420,28,5,2,0,3.0,13,4,33019.48,10902.23,3
R06424,51,5,2,0,3.0,16,1,59727.67,7637.13,3
R06427,24,5,2,0,3.0,15,4,25762.46,9997.01,3
R06428,30,5,2,0,3.0,15,4,50444.77,11158.6,3
R06437,27,1,2,1,3.0,11,4,19994.86,4568.23,3
R06447,24,5,2,0,3.0,16,4,36895.79,4940.38,3
R06449,25,5,2,0,3.0,15,4,72489.12,10678.83,3
R06453,36,5,1,2,3.0,13,5,42914.08,7441.23,3
R06456,61,3,2,0,3.0,13,1,18375.55,2674.49,3
R06458,25,5,1,0,3.0,13,4,106256.06,12796.92,3
R06477,57,5,2,0,3.0,16,4,107300.65,38955.78,3
R06482,35,5,2,2,3.0,14,4,70898.72,20712.19,3
R06483,62,3,2,0,3.0,16,4,61728.96,9391.66,3
R06485,22,1,2,0,3.0,13,4,11496.65,4909.46,3
R06486,35,5,2,1,3.0,15,4,45426.61,12082.7,3
R06501,29,5,2,0,3.0,16,4,66042.04,13962.62,3
R06502,40,3,2,0,3.0,15,4,96073.01,18516.04,3
R06509,48,5,2,0,3.0,15,4,94342.56,9648.19,3
R06511,25,5,2,0,3.0,16,4,61466.66,5971.2,3
R06512,52,4,2,2,3.0,13,4,41767.52,4919.82,3
R06513,43,1,2,1,3.0,14,4,111527.98,10779.01,3
R06516,49,5,2,0,3.0,16,2,120487.87,11884.92,3
