id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R07786,57,1,1,1,3.0,16,1,104194.2,9775.23,5
R07792,36,1,1,1,3.0,16,1,285676.32,28673.45,5
R07795,54,1,1,1,3.0,12,1,317782.02,66472.41,5
R07799,51,1,2,1,3.0,13,1,49434.43,14713.42,5
R07802,33,1,1,1,3.0,16,1,253808.06,16097.35,5
R07827,31,1,1,1,3.0,14,4,115008.59,7933.64,5
R07833,38,1,2,3,3.0,16,1,135437.56,13028.75,5
R07837,43,1,1,2,3.0,16,1,302292.72,28525.11,5
R07838,31,1,1,2,3.0,16,1,107380.47,13377.71,5
R07848,51,1,2,1,3.0,14,1,331437.82,29908.12,5
R07860,40,1,1,2,3.0,16,4,56463.45,9165.22,5
R07862,53,1,1,1,3.0,12,1,80131.07,7535.22,5
R07868,47,4,1,1,3.0,11,1,58233.88,3553.12,5
R07874,55,1,1,1,3.0,16,1,363664.64,17446.12,5
R07879,38,1,2,1,3.0,16,1,184752.89,6830.19,5
R07883,43,1,1,2,3.0,16,2,192437.84,11257.36,5
R07889,53,1,1,1,3.0,14,1,319373.57,11221.32,5
R07910,55,1,1,1,3.0,13,4,49551.7,4361.58,5
R07918,40,1,1,2,3.0,16,4,85021.43,4980.42,5
R07923,54,1,2,4,3.0,16,1,181325.09,8127.62,5
R07931,35,1,1,1,3.0,16,1,118437.89,6304.48,5
R07935,55,1,2,1,3.0,14,1,319513.53,9864.79,5
R07938,49,1,1,1,3.0,16,1,229580.56,4676.03,5
R07950,70,1,2,1,3.0,14,1,134354.56,44013.29,5
R07953,36,3,2,1,3.0,16,1,98764.18,9600.09,5
R07977,30,1,1,1,3.0,16,4,73602.82,4429.65,5
R08002,46,1,1,2,3.0,16,1,219838.48,13156.33,5
R08008,46,1,2,1,3.0,14,1,213637.0,11202.99,5
R08023,48,1,1,2,3.0,16,1,219793.16,20558.48,5
R08033,60,1,1,1,3.0,16,1,233262.66,73131.51,5
R08037,61,1,2,1,3.0,16,1,216711.55,42706.16,5
R08038,51,1,1,2,3.0,16,1,230842.85,35423.25,5
R08055,37,1,1,1,3.0,16,1,439092.92,25290.77,5
R08056,46,1,2,1,3.0,13,1,120326.62,9319.57,5
R08064,34,1,1,1,3.0,16,4,20142.79,9530.83,5
R08071,31,1,1,1,3.0,16,1,117046.78,20790.21,5
R08076,31,1,2,1,3.0,16,1,190175.78,26586.73,5
R08079,39,1,1,3,3.0,16,1,140321.95,27166.62,5
R08121,37,1,1,1,3.0,13,1,291472.06,38917.1,5
R08122,53,1,2,1,3.0,16,2,427773.24,35096.99,5
R08127,37,1,2,1,3.0,16,1,180497.62,22847.37,5
R08137,42,1,1,2,3.0,16,1,220797.89,28132.01,5
R08140,37,1,1,4,3.0,16,1,75418.69,12189.63,5
R08143,31,1,1,1,3.0,12,1,98307.33,10611.56,5
R08148,40,1,2,1,3.0,16,4,127211.03,12825.41,5
R08150,38,3,2,1,3.0,16,2,205174.5,30603.4,5
R08159,50,3,1,2,3.0,16,1,226873.14,12223.9,5
R08170,54,1,2,1,3.0,16,1,507702.57,19543.16,5
R08204,34,3,1,3,3.0,16,4,165003.21,9353.7,5
R08227,45,1,1,1,3.0,14,1,219539.84,7372.63,5
R08229,45,1,1,4,3.0,16,2,219928.47,10174.64,5
R08242,37,1,1,1,3.0,16,4,190272.01,11953.89,5
R08261,53,1,1,1,2.0,13,1,188032.38,30184.25,5
R08285,49,1,1,1,2.0,16,1,161227.8,8243.78,5
R08318,48,1,1,5,2.0,16,4,50804.65,15786.95,5
R08324,41,1,1,3,2.0,16,1,114487.98,19114.31,5
R08357,37,1,1,3,2.0,16,1,197281.91,13846.08,5
R08476,38,1,1,1,2.0,16,1,177928.12,7223.3,5
R08514,50,1,1,1,2.0,13,1,71471.72,11933.9,5
R08551,38,1,1,5,2.0,16,1,72867.06,5522.33,5
R08553,38,1,1,3,2.0,16,1,222279.05,10025.3,5
R08595,48,1,1,3,2.0,16,1,155269.85,22220.45,5
R08600,38,1,1,1,2.0,13,5,40817.08,6188.86,5
R08656,54,1,1,1,2.0,16,1,319172.45,67335.59,5
R08741,46,1,1,1,2.0,16,1,182319.3,22937.51,5
R08760,59,1,1,1,2.0,16,2,25426.41,2495.5,5
R08789,47,1,1,4,1.0,16,2,129476.61,25505.96,5
R08799,44,1,1,1,1.0,16,1,439146.72,38359.85,5
R08804,35,1,2,1,1.0,16,1,145212.01,18560.08,5
R08805,37,1,1,1,1.0,16,1,313993.79,50300.06,5
R08822,44,1,1,1,1.0,16,4,223979.4,19223.42,5
R08859,38,1,1,2,1.0,16,1,127085.17,4312.93,5
R08866,49,1,1,2,1.0,16,1,193398.95,10323.93,5
R08868,54,1,1,1,1.0,16,1,268143.29,12282.76,5
R08920,43,1,1,1,1.0,16,1,235029.05,49479.88,5
R08929,49,1,1,1,1.0,16,1,110695.44,17853.49,5
R08937,38,1,1,3,1.0,16,1,87659.84,8681.3,5
R08958,46,1,1,2,1.0,16,1,304883.85,37419.0,5
R09001,56,1,1,1,1.0,16,1,169088.99,6604.8,5
R09019,40,1,2,1,1.0,16,4,124381.75,5640.64,5
R09023,42,1,1,2,1.0,16,1,102032.68,10295.8,5
R09027,35,1,1,2,1.0,16,1,110376.26,24163.7,5
R09062,54,1,1,1,1.0,16,1,148073.44,21873.82,5
R09063,51,1,2,1,1.0,16,1,114569.92,16204.83,5
R09086,36,1,1,1,1.0,16,1,349734.09,19608.3,5
R09121,42,1,1,1,1.0,16,1,262739.35,8104.26,5
R09139,45,1,1,1,1.0,16,2,145369.14,4186.39,5
R09148,39,1,1,1,1.0,16,1,90385.29,5280.57,5
R09151,53,1,2,1,1.0,16,1,183138.35,9283.74,5
R09174,44,1,1,2,1.0,16,1,238372.92,28811.51,5
R09212,40,1,1,2,1.0,16,1,219725.98,48984.02,5
R09343,45,1,1,2,1.0,16,1,251357.86,27889.13,5
R09344,49,1,1,2,1.0,16,1,84070.07,13809.22,5
R09349,56,1,2,1,1.0,16,1,139457.33,81367.69,5
R09354,49,1,1,4,1.0,16,1,139025.71,17884.31,5
R09361,38,1,2,1,1.0,16,1,78240.27,4610.45,5
R09407,50,1,1,1,1.0,16,2,367896.11,31743.9,5
R09446,42,1,1,2,1.0,16,4,601387.65,10736.77,5
R09447,50,1,1,1,1.0,16,1,319514.4,22644.36,5
R09463,35,1,1,1,1.0,16,4,70046.11,3595.39,5
R09477,58,1,1,1,1.0,16,1,170162.1,5809.13,5
R09514,39,1,1,2,1.0,16,1,105999.82,24560.22,5
R09515,45,1,1,1,1.0,16,1,157389.25,18650.4,5
R09535,37,1,1,4,1.0,16,4,99158.64,21831.51,5
R09548,31,1,1,3,1.0,16,4,88606.46,21173.77,5
R09577,54,1,2,1,1.0,16,4,56658.69,6010.32,5
R09635,62,1,2,1,1.0,16,1,63174.0,6283.26,5
R09758,47,1,1,1,1.0,16,4,240419.13,7394.2,5
R09759,57,1,1,1,1.0,16,1,219933.84,7994.16,5
R09789,28,1,1,1,1.0,16,1,100027.81,10241.47,5
R09839,56,1,2,1,1.0,16,2,267153.69,34770.43,5
R09847,37,1,1,2,1.0,16,1,125743.62,22510.35,5
R09859,41,1,1,2,1.0,16,1,137008.0,13655.6,5
R09890,55,1,1,2,1.0,16,1,200556.15,7027.71,5
R09904,40,1,1,1,1.0,16,1,370184.3,20252.73,5
R09926,42,1,1,3,1.0,16,1,78093.28,7219.33,5
